split	value
Sp009	100
Sp013	100
Sp011	100
Sp004	100
Sp003	100
Sp007	100
Sp005	100
Sp008	100
Sp006	100
Sp002	100
Sp001	100
Sp014	100
Sp010	100
Sp012	100
Sp000	100
Sp003Sp004	1.0
Sp005Sp007	0.975
Sp006Sp008	0.96
Sp001Sp002	0.885
Sp001Sp002Sp006Sp008	1.0
Sp001Sp002Sp005Sp006Sp007Sp008	1.0
Sp000Sp009Sp010Sp011Sp012Sp013Sp014	0.995
Sp000Sp009Sp010Sp012Sp013Sp014	0.995
Sp010Sp014	0.17
Sp000Sp012	0.505
Sp000Sp010Sp012Sp014	0.1
Sp009Sp013	0.825
Sp001Sp002Sp006	0.035
Sp000Sp009Sp010Sp013Sp014	0.185
Sp000Sp014	0.135
Sp009Sp010Sp013	0.695
Sp000Sp009Sp010Sp012Sp013	0.175
Sp001Sp002Sp006Sp007Sp008	0.01
Sp000Sp009Sp010Sp013	0.125
Sp009Sp010Sp013Sp014	0.225
Sp012Sp014	0.195
Sp000Sp012Sp014	0.34
Sp009Sp010	0.095
Sp009Sp010Sp012Sp013	0.015
Sp002Sp006Sp008	0.06
Sp000Sp009Sp010Sp012Sp014	0.09
Sp001Sp002Sp005Sp006Sp008	0.015
Sp000Sp010	0.03
Sp000Sp010Sp014	0.03
Sp000Sp010Sp012	0.015
Sp001Sp006Sp008	0.025
Sp009Sp010Sp012Sp013Sp014	0.015
Sp001Sp006	0.035
Sp000Sp009Sp012Sp013	0.005
Sp000Sp009Sp010Sp012	0.005
Sp003Sp004Sp011	0.005
Sp011Sp012	0.005
Sp000Sp011Sp012	0.005
Sp000Sp011Sp012Sp014	0.005
Sp000Sp010Sp011Sp012Sp014	0.005
Sp009Sp010Sp014	0.005
Sp013Sp014	0.005
