split	value
Sp005	100
Sp004	100
Sp016	100
Sp015	100
Sp011	100
Sp003	100
Sp018	100
Sp017	100
Sp013	100
Sp008	100
Sp007	100
Sp000	100
Sp001	100
Sp010	100
Sp009	100
Sp014	100
Sp012	100
Sp002	100
Sp019	100
Sp006	100
Sp004Sp005	0.02
Sp015Sp016	0.985
Sp003Sp011	0.53
Sp003Sp011Sp015Sp016	0.985
Sp017Sp018	1.0
Sp000Sp007	0.69
Sp000Sp007Sp008	0.605
Sp000Sp007Sp008Sp013	1.0
Sp000Sp007Sp008Sp013Sp017Sp018	0.8
Sp001Sp002Sp004Sp005Sp006Sp009Sp010Sp012Sp014Sp019	0.955
Sp002Sp004Sp005Sp006Sp009Sp010Sp012Sp014Sp019	0.165
Sp002Sp006Sp009Sp010Sp012Sp014Sp019	0.045
Sp009Sp010	1.0
Sp012Sp014	0.045
Sp002Sp012Sp014	0.415
Sp002Sp009Sp010Sp012Sp014	0.09
Sp006Sp019	0.65
Sp011Sp015Sp016	0.42
Sp001Sp004	0.53
Sp002Sp005Sp006Sp009Sp010Sp012Sp014Sp019	0.47
Sp002Sp014	0.19
Sp005Sp009Sp010	0.36
Sp005Sp009Sp010Sp012	0.015
Sp005Sp006Sp009Sp010Sp012Sp019	0.04
Sp003Sp011Sp015Sp016Sp017Sp018	0.12
Sp005Sp019	0.145
Sp006Sp014	0.08
Sp006Sp009Sp010Sp014	0.03
Sp002Sp012	0.62
Sp002Sp006Sp009Sp010Sp012Sp014	0.075
Sp008Sp013	0.395
Sp005Sp006Sp009Sp010Sp019	0.48
Sp002Sp005Sp006Sp009Sp010Sp012Sp019	0.175
Sp001Sp004Sp014	0.04
Sp007Sp008Sp013	0.31
Sp001Sp002Sp004Sp012Sp014	0.13
Sp006Sp009Sp010Sp019	0.085
Sp005Sp006Sp019	0.245
Sp004Sp005Sp006Sp019	0.05
Sp002Sp009Sp010Sp012	0.075
Sp001Sp002Sp009Sp010Sp012Sp014	0.015
Sp004Sp005Sp019	0.02
Sp009Sp010Sp012Sp014	0.01
Sp006Sp009Sp010	0.065
Sp002Sp006Sp009Sp010Sp014	0.02
Sp003Sp015Sp016	0.05
Sp009Sp010Sp014	0.05
Sp002Sp005Sp009Sp010Sp012	0.04
Sp001Sp002Sp004Sp005Sp006Sp009Sp010Sp012Sp019	0.02
Sp000Sp007Sp008Sp013Sp014Sp017Sp018	0.005
Sp000Sp001Sp004Sp007Sp008Sp013Sp014Sp017Sp018	0.015
Sp005Sp006Sp009Sp010	0.065
