split	value
Sp000	100
Sp001	100
Sp012	100
Sp011	100
Sp005	100
Sp004	100
Sp014	100
Sp013	100
Sp010	100
Sp007	100
Sp006	100
Sp003	100
Sp002	100
Sp008	100
Sp009	100
Sp000Sp001	0.975
Sp011Sp012	0.995
Sp004Sp005	1.0
Sp013Sp014	0.995
Sp006Sp007	1.0
Sp006Sp007Sp010	0.815
Sp002Sp003	0.995
Sp002Sp003Sp006Sp007Sp010	0.755
Sp002Sp003Sp006Sp007Sp010Sp013Sp014	0.75
Sp000Sp001Sp008Sp009Sp011Sp012	0.915
Sp000Sp001Sp008Sp009	0.36
Sp008Sp009	0.985
Sp000Sp001Sp011Sp012	0.625
Sp002Sp003Sp013Sp014	0.17
Sp004Sp005Sp006Sp007Sp010	0.12
Sp002Sp003Sp004Sp005Sp006Sp007Sp010	0.165
Sp004Sp005Sp006Sp007	0.045
Sp002Sp003Sp010	0.13
Sp004Sp005Sp011Sp012	0.08
Sp002Sp003Sp010Sp013Sp014	0.035
Sp000Sp001Sp008	0.01
Sp010Sp013Sp014	0.01
Sp002Sp003Sp006Sp007	0.005
Sp002Sp003Sp014	0.005
Sp003Sp006Sp007Sp010	0.005
Sp000Sp001Sp004Sp005Sp011Sp012	0.01
Sp001Sp008Sp009Sp011Sp012	0.01
Sp008Sp009Sp011Sp012	0.01
Sp008Sp009Sp012	0.005
Sp000Sp008Sp009	0.005
Sp001Sp008Sp009	0.005
Sp000Sp001Sp009Sp011Sp012	0.005
Sp001Sp011Sp012	0.005
