split	value
Sp006	100
Sp005	100
Sp004	100
Sp011	100
Sp014	100
Sp013	100
Sp012	100
Sp010	100
Sp009	100
Sp003	100
Sp002	100
Sp001	100
Sp008	100
Sp007	100
Sp000	100
Sp004Sp005	0.93
Sp004Sp005Sp006	1.0
Sp013Sp014	1.0
Sp012Sp013Sp014	1.0
Sp010Sp012Sp013Sp014	0.6
Sp010Sp011Sp012Sp013Sp014	0.87
Sp009Sp010Sp011Sp012Sp013Sp014	1.0
Sp002Sp003	0.83
Sp001Sp002Sp003	1.0
Sp000Sp004Sp005Sp006Sp007Sp008	0.98
Sp000Sp007Sp008	1.0
Sp007Sp008	1.0
Sp001Sp002	0.17
Sp011Sp012Sp013Sp014	0.4
Sp009Sp010Sp012Sp013Sp014	0.13
Sp004Sp006	0.07
Sp000Sp001Sp002Sp003Sp007Sp008	0.02
