split	value
Sp015	100
Sp019	100
Sp010	100
Sp007	100
Sp012	100
Sp005	100
Sp009	100
Sp008	100
Sp016	100
Sp003	100
Sp011	100
Sp006	100
Sp014	100
Sp000	100
Sp013	100
Sp001	100
Sp004	100
Sp002	100
Sp018	100
Sp017	100
Sp007Sp010	0.87
Sp007Sp010Sp019	0.62
Sp000Sp014	0.6
Sp000Sp006Sp014	0.075
Sp000Sp006Sp011Sp014	1.0
Sp000Sp003Sp006Sp011Sp014	1.0
Sp000Sp003Sp006Sp011Sp014Sp016	1.0
Sp000Sp003Sp006Sp008Sp011Sp014Sp016	0.485
Sp000Sp003Sp006Sp008Sp009Sp011Sp014Sp016	1.0
Sp000Sp003Sp005Sp006Sp008Sp009Sp011Sp014Sp016	0.15
Sp001Sp002Sp004Sp007Sp010Sp013Sp015Sp017Sp018Sp019	0.22
Sp001Sp013	0.285
Sp002Sp004Sp007Sp010Sp015Sp017Sp018Sp019	0.15
Sp002Sp004Sp015Sp017Sp018	0.09
Sp002Sp004Sp017Sp018	0.2
Sp002Sp004	0.51
Sp017Sp018	1.0
Sp013Sp015	0.275
Sp000Sp011	0.32
Sp000Sp011Sp014	0.775
Sp000Sp001Sp003Sp006Sp008Sp009Sp011Sp014Sp016	0.025
Sp002Sp004Sp007Sp010Sp012Sp013Sp015Sp017Sp018Sp019	0.025
Sp002Sp004Sp007Sp010Sp012Sp017Sp018Sp019	0.06
Sp004Sp007Sp010	0.13
Sp002Sp012	0.1
Sp002Sp004Sp007Sp010Sp012	0.02
Sp002Sp004Sp007Sp010Sp012Sp019	0.04
Sp000Sp003Sp006Sp008Sp009Sp011Sp012Sp014Sp016	0.475
Sp002Sp004Sp007Sp010Sp013Sp015Sp017Sp018Sp019	0.17
Sp002Sp004Sp013Sp015Sp017Sp018	0.085
Sp000Sp003Sp006Sp009Sp011Sp014Sp016	0.445
Sp002Sp004Sp005Sp007Sp010Sp015Sp017Sp018Sp019	0.11
Sp015Sp017Sp018	0.08
Sp002Sp004Sp007Sp010	0.215
Sp002Sp004Sp007Sp010Sp015Sp017Sp018	0.015
Sp005Sp015	0.145
Sp011Sp014	0.035
Sp006Sp011Sp014	0.025
Sp002Sp004Sp007Sp010Sp012Sp013Sp017Sp018Sp019	0.005
Sp002Sp004Sp007Sp010Sp017Sp018Sp019	0.245
Sp001Sp005	0.13
Sp010Sp019	0.085
Sp004Sp017Sp018	0.18
Sp004Sp007Sp010Sp017Sp018Sp019	0.13
Sp004Sp007Sp010Sp013Sp015Sp017Sp018Sp019	0.02
Sp006Sp014	0.135
Sp001Sp002Sp004Sp005Sp007Sp010Sp015Sp017Sp018Sp019	0.1
Sp002Sp004Sp007Sp010Sp017Sp018	0.04
Sp005Sp019	0.1
Sp001Sp005Sp019	0.06
Sp001Sp002Sp004Sp005Sp007Sp010Sp017Sp018Sp019	0.07
Sp007Sp010Sp017Sp018Sp019	0.08
Sp002Sp004Sp015	0.03
Sp005Sp017Sp018Sp019	0.035
Sp002Sp004Sp005Sp007Sp010Sp017Sp018Sp019	0.05
Sp001Sp013Sp015	0.095
Sp001Sp005Sp013Sp015Sp017Sp018Sp019	0.015
Sp001Sp005Sp017Sp018Sp019	0.01
Sp005Sp007Sp010Sp019	0.05
Sp005Sp007Sp010Sp017Sp018Sp019	0.01
Sp001Sp005Sp007Sp010Sp013Sp015Sp017Sp018Sp019	0.015
Sp007Sp012	0.005
Sp002Sp004Sp010	0.01
Sp013Sp015Sp017Sp018	0.11
Sp006Sp011	0.02
Sp004Sp007Sp010Sp019	0.14
Sp002Sp017Sp018	0.06
Sp013Sp017Sp018	0.045
Sp001Sp007Sp010Sp013Sp015Sp017Sp018Sp019	0.01
Sp004Sp015	0.045
Sp001Sp007Sp010Sp019	0.035
Sp001Sp002Sp004Sp007Sp010Sp015Sp017Sp018Sp019	0.015
Sp002Sp004Sp005Sp017Sp018Sp019	0.005
Sp012Sp013	0.095
Sp001Sp015	0.015
Sp008Sp009	0.07
Sp001Sp005Sp007Sp010Sp019	0.075
Sp002Sp004Sp012Sp013Sp015Sp017Sp018	0.005
Sp004Sp013Sp015Sp017Sp018	0.005
Sp002Sp004Sp005Sp007Sp010Sp013Sp015Sp017Sp018Sp019	0.11
Sp002Sp004Sp013Sp017Sp018	0.015
Sp002Sp004Sp007Sp010Sp013Sp017Sp018	0.015
Sp002Sp004Sp005Sp007Sp010Sp013Sp015Sp017Sp018	0.005
Sp002Sp005Sp015	0.02
Sp001Sp002Sp004Sp007Sp010Sp012Sp013Sp017Sp018Sp019	0.035
Sp017Sp018Sp019	0.035
Sp001Sp012Sp013	0.06
Sp004Sp007Sp010Sp015Sp017Sp018Sp019	0.045
Sp007Sp010Sp012Sp019	0.025
Sp001Sp013Sp017Sp018	0.01
Sp001Sp002Sp004Sp007Sp010Sp013Sp017Sp018Sp019	0.025
Sp002Sp004Sp007Sp010Sp019	0.12
Sp002Sp004Sp007Sp013Sp015Sp017Sp018	0.005
Sp002Sp004Sp007Sp015Sp017Sp018	0.01
Sp007Sp015	0.005
Sp001Sp012	0.095
Sp002Sp005	0.035
Sp002Sp004Sp007Sp010Sp013Sp015Sp017Sp018	0.045
Sp001Sp005Sp007Sp010Sp017Sp018Sp019	0.005
Sp001Sp002Sp004Sp007Sp010Sp017Sp018Sp019	0.04
Sp007Sp019	0.03
Sp002Sp004Sp012	0.015
Sp002Sp004Sp005Sp007Sp010Sp012Sp019	0.005
Sp002Sp004Sp007Sp010Sp013	0.03
Sp002Sp004Sp007Sp010Sp012Sp013	0.005
Sp001Sp015Sp017Sp018Sp019	0.005
Sp015Sp017Sp018Sp019	0.015
Sp001Sp019	0.03
Sp005Sp012	0.09
Sp004Sp007	0.01
Sp001Sp002Sp004Sp007Sp010Sp013Sp015Sp017Sp018	0.01
Sp002Sp005Sp012Sp015	0.005
Sp001Sp004Sp007Sp010Sp013Sp017Sp018Sp019	0.005
Sp001Sp004Sp007Sp010Sp013Sp015Sp017Sp018Sp019	0.015
Sp000Sp006Sp011	0.015
Sp001Sp004Sp005Sp007Sp010Sp013Sp015Sp017Sp018Sp019	0.02
Sp001Sp005Sp007Sp010Sp013Sp015Sp019	0.005
Sp007Sp010Sp013Sp015Sp019	0.005
Sp002Sp004Sp007Sp010Sp012Sp015Sp017Sp018Sp019	0.02
Sp004Sp015Sp017Sp018	0.035
Sp001Sp005Sp010Sp019	0.01
Sp001Sp004Sp005Sp007Sp010Sp015Sp019	0.005
Sp001Sp004Sp005Sp007Sp010Sp013Sp015Sp019	0.005
Sp002Sp004Sp005Sp007Sp010Sp012Sp017Sp018Sp019	0.015
Sp002Sp005Sp007Sp010Sp012Sp019	0.005
Sp002Sp013	0.02
Sp002Sp004Sp007Sp010Sp013Sp017Sp018Sp019	0.03
Sp002Sp013Sp017Sp018	0.005
Sp000Sp003Sp006Sp008Sp009Sp011Sp012Sp014Sp015Sp016	0.005
Sp001Sp002Sp004Sp007Sp010Sp012Sp017Sp018Sp019	0.005
Sp002Sp004Sp007Sp010Sp015Sp019	0.005
Sp007Sp010Sp015Sp019	0.01
Sp001Sp013Sp017Sp018Sp019	0.005
Sp001Sp005Sp012Sp013	0.005
Sp000Sp003Sp006Sp008Sp009Sp011Sp014Sp015Sp016	0.01
Sp001Sp002Sp005Sp012Sp013	0.01
Sp002Sp005Sp012	0.005
Sp002Sp007Sp010Sp012Sp019	0.01
Sp012Sp013Sp015	0.015
Sp001Sp002	0.01
Sp004Sp005Sp007Sp010Sp015Sp017Sp018Sp019	0.005
Sp001Sp005Sp013Sp015	0.01
Sp004Sp010Sp019	0.005
Sp004Sp010Sp015Sp019	0.01
