split	value
Sp016	100
Sp004	100
Sp009	100
Sp018	100
Sp011	100
Sp005	100
Sp019	100
Sp003	100
Sp013	100
Sp017	100
Sp012	100
Sp010	100
Sp002	100
Sp001	100
Sp015	100
Sp014	100
Sp007	100
Sp006	100
Sp008	100
Sp000	100
Sp004Sp016	1.0
Sp011Sp018	0.995
Sp005Sp011Sp018	1.0
Sp003Sp019	0.62
Sp012Sp017	1.0
Sp002Sp010	0.175
Sp001Sp002Sp010	0.155
Sp001Sp002Sp010Sp012Sp017	0.79
Sp006Sp007	1.0
Sp006Sp007Sp014	0.755
Sp006Sp007Sp014Sp015	0.875
Sp000Sp008	1.0
Sp000Sp006Sp007Sp008Sp014Sp015	0.43
Sp003Sp004Sp005Sp009Sp011Sp013Sp016Sp018Sp019	0.615
Sp003Sp004Sp005Sp009Sp011Sp016Sp018Sp019	0.55
Sp004Sp005Sp009Sp011Sp016Sp018	0.425
Sp004Sp009Sp016	0.94
Sp006Sp007Sp015	0.12
Sp001Sp012Sp017	0.02
Sp001Sp002Sp006Sp007Sp010Sp012Sp014Sp015Sp017	0.43
Sp000Sp003Sp008	0.38
Sp000Sp003Sp008Sp019	0.27
Sp004Sp005Sp009Sp011Sp013Sp016Sp018	0.035
Sp003Sp005Sp011Sp018Sp019	0.17
Sp002Sp012Sp017	0.805
Sp001Sp010	0.61
Sp003Sp004Sp009Sp016Sp019	0.175
Sp000Sp003Sp004Sp005Sp008Sp009Sp011Sp016Sp018Sp019	0.24
Sp001Sp002Sp012Sp017	0.19
Sp000Sp008Sp010	0.055
Sp000Sp006Sp007Sp008Sp010Sp014Sp015	0.115
Sp003Sp004Sp009Sp013Sp016Sp019	0.055
Sp004Sp009Sp013Sp016	0.09
Sp000Sp003Sp005Sp008Sp011Sp018Sp019	0.085
Sp006Sp007Sp010	0.125
Sp006Sp007Sp010Sp015	0.04
Sp006Sp007Sp010Sp014Sp015	0.115
Sp014Sp015	0.07
Sp004Sp005Sp011Sp016Sp018	0.055
Sp002Sp010Sp012Sp017	0.015
Sp004Sp005Sp009Sp011Sp013Sp016Sp018Sp019	0.115
Sp004Sp005Sp009Sp011Sp016Sp018Sp019	0.06
Sp000Sp003Sp006Sp007Sp008Sp014Sp015	0.015
Sp004Sp009Sp013Sp016Sp019	0.045
Sp004Sp009Sp016Sp019	0.04
Sp006Sp007Sp010Sp014	0.01
Sp000Sp003Sp004Sp008Sp009Sp016Sp019	0.015
Sp001Sp006Sp007Sp010	0.005
Sp001Sp006Sp007Sp010Sp014	0.005
Sp001Sp002Sp006Sp007Sp010Sp012Sp014Sp017	0.005
Sp000Sp006Sp007Sp008Sp010Sp015	0.005
Sp000Sp001Sp002Sp008Sp010Sp012Sp017	0.005
Sp000Sp002Sp008Sp010	0.005
Sp000Sp002Sp006Sp007Sp008Sp010Sp014Sp015	0.005
Sp000Sp003Sp004Sp008Sp009Sp013Sp016Sp019	0.01
Sp001Sp006Sp007Sp010Sp014Sp015	0.01
Sp002Sp006Sp007Sp012Sp014Sp015Sp017	0.005
Sp000Sp006Sp007Sp008Sp010	0.005
Sp002Sp006Sp007Sp010Sp012Sp014Sp015Sp017	0.005
Sp002Sp006Sp007Sp010	0.005
Sp001Sp002Sp006Sp007Sp010	0.005
Sp001Sp002Sp006Sp007Sp010Sp012Sp017	0.005
Sp001Sp002	0.005
Sp000Sp003Sp004Sp005Sp008Sp011Sp013Sp016Sp018Sp019	0.005
Sp004Sp013Sp016	0.005
Sp001Sp002Sp012Sp014Sp017	0.005
Sp005Sp018	0.005
