split	value
Sp007	100
Sp010	100
Sp012	100
Sp005	100
Sp003	100
Sp011	100
Sp000	100
Sp013	100
Sp014	100
Sp002	100
Sp001	100
Sp004	100
Sp006	100
Sp008	100
Sp009	100
Sp005Sp012	0.1
Sp000Sp011	0.92
Sp000Sp003Sp011	1.0
Sp002Sp014	0.73
Sp001Sp002Sp014	1.0
Sp001Sp002Sp013Sp014	0.305
Sp000Sp001Sp002Sp003Sp011Sp013Sp014	0.24
Sp004Sp006Sp007Sp008Sp009Sp010	0.505
Sp006Sp007Sp008Sp009Sp010	1.0
Sp006Sp007Sp008Sp009	0.6
Sp006Sp008Sp009	0.36
Sp008Sp009	0.61
Sp006Sp008	0.09
Sp004Sp006Sp007Sp008Sp009Sp010Sp012	0.3
Sp000Sp003Sp005Sp011	0.195
Sp001Sp014	0.245
Sp001Sp002Sp012Sp013Sp014	0.05
Sp007Sp008Sp009Sp010	0.09
Sp008Sp009Sp010	0.285
Sp009Sp010	0.375
Sp000Sp003Sp004Sp011	0.025
Sp000Sp003Sp004Sp011Sp012	0.025
Sp000Sp003Sp004Sp011Sp012Sp013	0.06
Sp000Sp003Sp004Sp005Sp011Sp012Sp013	0.105
Sp006Sp008Sp009Sp010	0.28
Sp004Sp012	0.415
Sp000Sp003Sp011Sp013	0.46
Sp000Sp003Sp004Sp005Sp011Sp012	0.035
Sp012Sp013	0.03
Sp000Sp003Sp011Sp012Sp013	0.105
Sp001Sp002Sp005Sp014	0.165
Sp001Sp002Sp005Sp012Sp014	0.05
Sp006Sp007	0.135
Sp005Sp013	0.035
Sp001Sp002Sp012Sp014	0.13
Sp000Sp001Sp002Sp003Sp011Sp012Sp014	0.005
Sp007Sp008Sp009	0.16
Sp000Sp003Sp005Sp011Sp012Sp013	0.055
Sp000Sp003	0.04
Sp004Sp005Sp006Sp007Sp008Sp009Sp010	0.155
Sp001Sp002Sp004Sp005Sp012Sp014	0.015
Sp001Sp002Sp004Sp012Sp014	0.02
Sp005Sp006Sp007Sp008Sp009Sp010Sp013	0.005
Sp000Sp003Sp005Sp011Sp013	0.11
Sp005Sp006Sp007Sp008Sp009Sp010	0.075
Sp001Sp002Sp005Sp013Sp014	0.035
Sp001Sp002	0.025
Sp004Sp006Sp007Sp008Sp009Sp010Sp013	0.03
Sp003Sp011	0.04
Sp000Sp001Sp002Sp003Sp005Sp011Sp014	0.02
Sp001Sp002Sp005Sp012Sp013Sp014	0.04
Sp001Sp002Sp004Sp005Sp012Sp013Sp014	0.01
Sp000Sp003Sp011Sp012	0.015
Sp004Sp012Sp013	0.01
Sp006Sp007Sp008	0.015
Sp000Sp003Sp005Sp011Sp012	0.01
Sp000Sp003Sp004Sp011Sp013	0.005
Sp000Sp003Sp004Sp005Sp011Sp013	0.005
Sp000Sp001Sp002Sp003Sp011Sp014	0.01
Sp006Sp007Sp008Sp009Sp010Sp013	0.01
Sp005Sp012Sp013	0.005
Sp004Sp005Sp012	0.01
Sp001Sp002Sp004Sp012Sp013Sp014	0.01
