split	value
Sp011	100
Sp017	100
Sp010	100
Sp006	100
Sp012	100
Sp008	100
Sp004	100
Sp003	100
Sp014	100
Sp013	100
Sp009	100
Sp007	100
Sp002	100
Sp019	100
Sp018	100
Sp015	100
Sp001	100
Sp016	100
Sp005	100
Sp000	100
Sp006Sp010	0.035
Sp006Sp010Sp017	0.225
Sp008Sp012	0.69
Sp003Sp004	1.0
Sp003Sp004Sp008Sp012	0.975
Sp007Sp009	1.0
Sp002Sp007Sp009	0.445
Sp002Sp007Sp009Sp013	0.95
Sp002Sp007Sp009Sp013Sp014	0.695
Sp002Sp003Sp004Sp007Sp008Sp009Sp012Sp013Sp014	0.855
Sp001Sp015	0.81
Sp001Sp015Sp018	0.925
Sp001Sp015Sp018Sp019	0.77
Sp005Sp016	1.0
Sp000Sp005Sp016	1.0
Sp000Sp001Sp005Sp015Sp016Sp018Sp019	100
Sp006Sp010Sp011Sp017	0.28
Sp007Sp009Sp013	0.485
Sp000Sp005Sp006Sp010Sp011Sp016Sp017	0.125
Sp006Sp017	0.74
Sp000Sp005Sp006Sp016Sp017	0.335
Sp000Sp005Sp006Sp010Sp016Sp017	0.145
Sp003Sp004Sp008Sp012Sp014	0.29
Sp003Sp004Sp012	0.29
Sp018Sp019	0.07
Sp001Sp018	0.19
Sp001Sp011Sp015Sp018Sp019	0.16
Sp000Sp005Sp016Sp017	0.13
Sp001Sp010Sp011Sp015Sp018Sp019	0.205
Sp013Sp014	0.05
Sp000Sp001Sp005Sp015Sp016Sp018	0.175
Sp010Sp011	0.345
Sp000Sp001Sp005Sp010Sp011Sp015Sp016Sp018Sp019	0.205
Sp001Sp002Sp007Sp009Sp013Sp015Sp018	0.03
Sp001Sp002Sp007Sp009Sp013Sp015Sp018Sp019	0.045
Sp003Sp004Sp006Sp008Sp012Sp014Sp017	0.015
Sp001Sp002Sp007Sp009Sp010Sp011Sp013Sp015Sp018Sp019	0.045
Sp001Sp002Sp007Sp009Sp013Sp014Sp015Sp018Sp019	0.09
Sp000Sp003Sp004Sp005Sp006Sp008Sp010Sp012Sp016Sp017	0.085
Sp000Sp003Sp004Sp005Sp008Sp012Sp016	0.045
Sp000Sp003Sp004Sp005Sp006Sp008Sp012Sp016Sp017	0.09
Sp001Sp002Sp007Sp009Sp011Sp013Sp014Sp015Sp018Sp019	0.08
Sp001Sp002Sp007Sp009Sp011Sp013Sp015Sp018Sp019	0.035
Sp000Sp003Sp004Sp005Sp008Sp012Sp014Sp016	0.015
Sp002Sp013	0.055
Sp003Sp004Sp006Sp008Sp012	0.01
Sp003Sp004Sp006Sp008Sp012Sp017	0.04
Sp000Sp001Sp005Sp006Sp010Sp011Sp015Sp016Sp018Sp019	0.01
Sp000Sp001Sp005Sp011Sp015Sp016Sp018Sp019	0.03
Sp003Sp004Sp008Sp012Sp017	0.045
Sp000Sp001Sp005Sp015Sp016	0.025
Sp000Sp005Sp006Sp016	0.03
Sp000Sp005Sp010Sp016	0.005
Sp001Sp018Sp019	0.005
Sp000Sp003Sp004Sp005Sp008Sp012Sp016Sp017	0.035
Sp003Sp004Sp006Sp008Sp010Sp012Sp017	0.005
Sp003Sp004Sp006Sp008Sp010Sp011Sp012Sp017	0.005
Sp003Sp004Sp008	0.02
Sp003Sp004Sp006Sp008Sp012Sp014	0.01
Sp007Sp008Sp009	0.015
Sp002Sp013Sp014	0.015
Sp002Sp007Sp008Sp009Sp013Sp014	0.015
Sp000Sp001Sp005Sp006Sp010Sp011Sp015Sp016Sp017Sp018	0.005
Sp001Sp006Sp010Sp011Sp015Sp018Sp019	0.01
Sp000Sp003Sp004Sp005Sp006Sp008Sp012Sp016	0.005
Sp008Sp012Sp014	0.01
Sp000Sp003Sp004Sp005Sp008Sp012Sp014Sp016Sp017	0.005
