split	value
Sp010	100
Sp000	100
Sp011	100
Sp007	100
Sp008	100
Sp006	100
Sp001	100
Sp009	100
Sp005	100
Sp004	100
Sp002	100
Sp003	100
Sp000Sp010	0.74
Sp007Sp011	0.395
Sp006Sp008	0.985
Sp001Sp006Sp008	1.0
Sp001Sp006Sp007Sp008Sp011	0.165
Sp002Sp003Sp004Sp005Sp009	0.245
Sp005Sp009	1.0
Sp002Sp004	1.0
Sp002Sp004Sp005Sp009	1.0
Sp001Sp006Sp007Sp008	0.6
Sp002Sp003Sp004Sp005Sp009Sp011	0.475
Sp000Sp001Sp006Sp008Sp010	0.185
Sp002Sp004Sp005Sp009Sp011	0.455
Sp001Sp006Sp007Sp008Sp010	0.195
Sp000Sp003	0.06
Sp000Sp003Sp010	0.22
Sp002Sp004Sp005Sp007Sp009Sp011	0.14
Sp001Sp006Sp008Sp010	0.065
Sp001Sp008	0.015
Sp003Sp011	0.05
Sp001Sp006Sp007Sp008Sp010Sp011	0.01
