split	value
Sp010	100
Sp001	100
Sp008	100
Sp007	100
Sp013	100
Sp012	100
Sp011	100
Sp005	100
Sp004	100
Sp003	100
Sp014	100
Sp009	100
Sp006	100
Sp002	100
Sp000	100
Sp001Sp010	0.865
Sp007Sp008	1.0
Sp012Sp013	1.0
Sp011Sp012Sp013	1.0
Sp003Sp004	0.565
Sp003Sp004Sp005	0.915
Sp003Sp004Sp005Sp011Sp012Sp013	0.87
Sp000Sp001Sp002Sp006Sp009Sp010Sp014	0.91
Sp006Sp009	0.89
Sp006Sp009Sp014	0.535
Sp002Sp006Sp009Sp014	0.195
Sp000Sp002Sp006Sp009Sp014	0.8
Sp007Sp008Sp011Sp012Sp013	0.04
Sp004Sp005	0.43
Sp001Sp002	0.04
Sp000Sp006Sp009	0.39
Sp000Sp006Sp009Sp014	0.605
Sp000Sp001Sp002Sp006Sp009Sp014	0.065
Sp009Sp014	0.025
Sp000Sp002	0.015
Sp001Sp002Sp010	0.06
Sp003Sp004Sp011Sp012Sp013	0.03
Sp000Sp002Sp006Sp009	0.08
Sp003Sp005	0.005
Sp002Sp014	0.045
Sp003Sp004Sp005Sp007Sp008	0.09
Sp000Sp002Sp006Sp009Sp010Sp014	0.045
Sp000Sp006Sp009Sp010Sp014	0.005
Sp006Sp014	0.04
Sp006Sp009Sp011Sp012Sp013	0.025
Sp000Sp006Sp009Sp011Sp012Sp013	0.04
Sp001Sp003Sp004Sp005Sp007Sp008Sp010	0.035
Sp000Sp006Sp009Sp011Sp012Sp013Sp014	0.015
Sp001Sp002Sp007Sp008Sp010	0.015
Sp002Sp010	0.005
Sp000Sp009	0.04
Sp000Sp001Sp010	0.005
Sp000Sp001Sp006Sp009Sp010Sp014	0.01
Sp005Sp011Sp012Sp013	0.02
Sp000Sp014	0.015
Sp001Sp007Sp008Sp010	0.015
Sp000Sp011Sp012Sp013	0.01
Sp000Sp001	0.005
Sp000Sp001Sp002	0.005
Sp003Sp011Sp012Sp013	0.03
Sp001Sp002Sp007Sp008Sp010Sp014	0.005
Sp001Sp007Sp008Sp010Sp014	0.005
Sp001Sp010Sp014	0.005
Sp001Sp003Sp004Sp005Sp011Sp012Sp013	0.005
Sp006Sp009Sp011Sp012Sp013Sp014	0.01
Sp000Sp006	0.015
Sp002Sp003Sp004Sp005Sp011Sp012Sp013	0.005
Sp000Sp001Sp006Sp009	0.005
Sp000Sp001Sp006Sp009Sp014	0.005
Sp000Sp001Sp002Sp007Sp008Sp010	0.005
Sp004Sp005Sp011Sp012Sp013	0.005
Sp002Sp006Sp009	0.015
Sp000Sp001Sp002Sp010	0.005
Sp000Sp010	0.01
Sp001Sp002Sp006Sp009Sp014	0.01
Sp006Sp011Sp012Sp013	0.005
Sp002Sp009	0.005
Sp002Sp006Sp009Sp011Sp012Sp013	0.005
Sp001Sp002Sp010Sp014	0.01
Sp000Sp001Sp006Sp009Sp011Sp012Sp013	0.005
Sp002Sp003Sp004Sp005Sp007Sp008Sp010	0.005
Sp003Sp004Sp005Sp007Sp008Sp010	0.005
Sp000Sp002Sp006Sp009Sp011Sp012Sp013	0.005
