split	value
Sp012	100
Sp011	100
Sp014	100
Sp000	100
Sp001	100
Sp002	100
Sp006	100
Sp016	100
Sp007	100
Sp008	100
Sp019	100
Sp018	100
Sp017	100
Sp005	100
Sp004	100
Sp003	100
Sp009	100
Sp010	100
Sp013	100
Sp015	100
Sp000Sp001	1.0
Sp000Sp001Sp002	0.125
Sp007Sp016	0.65
Sp018Sp019	0.115
Sp017Sp018Sp019	0.945
Sp004Sp005	1.0
Sp004Sp005Sp017Sp018Sp019	0.505
Sp004Sp005Sp008Sp017Sp018Sp019	0.865
Sp003Sp004Sp005Sp008Sp017Sp018Sp019	0.72
Sp003Sp004Sp005Sp007Sp008Sp016Sp017Sp018Sp019	1.0
Sp000Sp001Sp002Sp009Sp010Sp011Sp012Sp013Sp014Sp015	0.995
Sp009Sp010Sp011Sp012Sp013Sp014Sp015	0.99
Sp009Sp010Sp011Sp012Sp013Sp015	0.3
Sp010Sp011Sp012Sp013Sp015	0.145
Sp010Sp012Sp013Sp015	0.145
Sp010Sp013Sp015	0.055
Sp013Sp015	0.16
Sp017Sp018	0.8
Sp008Sp017Sp018Sp019	0.37
Sp003Sp007	0.235
Sp003Sp004Sp005Sp007Sp008Sp017Sp018Sp019	0.25
Sp002Sp009Sp010Sp011Sp012Sp013Sp014Sp015	0.415
Sp009Sp010Sp011Sp012Sp013Sp014	0.615
Sp009Sp010Sp011Sp012Sp013	0.435
Sp010Sp011Sp012Sp013	0.275
Sp010Sp012Sp013	0.29
Sp012Sp013	0.34
Sp008Sp017Sp018	0.03
Sp009Sp010Sp011Sp012	0.025
Sp010Sp011Sp012	0.065
Sp010Sp012	0.13
Sp009Sp010Sp012Sp013	0.235
Sp009Sp012Sp013	0.05
Sp010Sp011Sp012Sp013Sp014	0.115
Sp010Sp013	0.19
Sp011Sp012	0.12
Sp017Sp019	0.085
Sp000Sp001Sp009Sp010Sp011Sp012Sp013Sp014Sp015	0.455
Sp009Sp010Sp012	0.04
Sp009Sp013	0.04
Sp011Sp012Sp013	0.125
Sp009Sp010	0.055
Sp011Sp012Sp013Sp015	0.015
Sp012Sp013Sp015	0.09
Sp009Sp010Sp012Sp013Sp015	0.125
Sp009Sp015	0.02
Sp009Sp010Sp015	0.015
Sp010Sp015	0.045
Sp010Sp011Sp012Sp013Sp014Sp015	0.05
Sp010Sp012Sp013Sp014Sp015	0.04
Sp004Sp005Sp008	0.09
Sp003Sp007Sp016	0.13
Sp010Sp012Sp015	0.04
Sp012Sp015	0.07
Sp009Sp012	0.04
Sp009Sp010Sp012Sp013Sp014	0.07
Sp009Sp011Sp012Sp015	0.01
Sp011Sp012Sp015	0.01
Sp004Sp005Sp017Sp018	0.005
Sp009Sp010Sp012Sp013Sp014Sp015	0.035
Sp010Sp011	0.015
Sp003Sp008	0.1
Sp003Sp004Sp005Sp008Sp016Sp017Sp018Sp019	0.015
Sp009Sp011Sp012Sp014	0.005
Sp011Sp012Sp014	0.01
Sp012Sp014	0.015
Sp011Sp013	0.015
Sp004Sp005Sp019	0.03
Sp009Sp012Sp013Sp015	0.015
Sp003Sp008Sp017Sp018Sp019	0.06
Sp009Sp011Sp012Sp013	0.015
Sp011Sp012Sp013Sp014	0.03
Sp012Sp013Sp014	0.03
Sp013Sp014	0.05
Sp010Sp012Sp013Sp014	0.065
Sp010Sp013Sp014	0.005
Sp009Sp011Sp012	0.02
Sp010Sp014Sp015	0.005
Sp014Sp015	0.005
Sp002Sp009Sp010Sp011Sp012Sp013Sp015	0.005
Sp009Sp010Sp012Sp015	0.015
Sp010Sp014	0.005
Sp010Sp011Sp012Sp015	0.01
Sp011Sp012Sp013Sp014Sp015	0.005
Sp009Sp011	0.01
Sp011Sp013Sp015	0.005
Sp002Sp006	0.005
Sp000Sp001Sp002Sp006	0.005
Sp009Sp010Sp013	0.02
Sp000Sp001Sp002Sp009Sp010Sp011Sp012Sp013Sp015	0.005
Sp009Sp012Sp015	0.005
