split	value
Sp010	100
Sp009	100
Sp018	100
Sp019	100
Sp017	100
Sp000	100
Sp004	100
Sp001	100
Sp016	100
Sp014	100
Sp015	100
Sp013	100
Sp003	100
Sp002	100
Sp005	100
Sp006	100
Sp007	100
Sp008	100
Sp011	100
Sp012	100
Sp009Sp010	0.56
Sp017Sp019	0.78
Sp017Sp018Sp019	1.0
Sp001Sp004	0.93
Sp000Sp001Sp004	1.0
Sp000Sp001Sp004Sp017Sp018Sp019	0.9
Sp014Sp016	0.675
Sp013Sp015	0.725
Sp013Sp014Sp015Sp016	1.0
Sp002Sp003	1.0
Sp002Sp003Sp013Sp014Sp015Sp016	0.98
Sp005Sp006Sp007Sp008Sp009Sp010Sp011Sp012	1.0
Sp005Sp006Sp007Sp008Sp011Sp012	0.66
Sp006Sp007Sp008Sp011Sp012	0.405
Sp007Sp008Sp011Sp012	0.66
Sp008Sp011Sp012	0.66
Sp011Sp012	0.97
Sp000Sp001	0.07
Sp013Sp014	0.27
Sp013Sp014Sp016	0.21
Sp005Sp006Sp008Sp009Sp010Sp011Sp012	0.015
Sp005Sp006Sp009Sp010Sp011Sp012	0.015
Sp005Sp006Sp009Sp011Sp012	0.015
Sp005Sp006Sp009Sp012	0.015
Sp005Sp006	0.38
Sp005Sp006Sp009	0.025
Sp005Sp006Sp007Sp008Sp010Sp011Sp012	0.375
Sp005Sp006Sp007	0.06
Sp008Sp010Sp011Sp012	0.255
Sp010Sp011Sp012	0.28
Sp002Sp003Sp013Sp014Sp015Sp016Sp017Sp018Sp019	0.05
Sp006Sp007Sp008Sp010Sp011Sp012	0.155
Sp007Sp008Sp010Sp011Sp012	0.205
Sp017Sp018	0.22
Sp006Sp007Sp008Sp009Sp010Sp011Sp012	0.04
Sp006Sp007	0.005
Sp013Sp014Sp015	0.12
Sp005Sp007Sp008Sp009Sp010Sp011Sp012	0.005
Sp005Sp008Sp009Sp010Sp011Sp012	0.005
Sp005Sp009Sp010Sp011Sp012	0.005
Sp005Sp009Sp011Sp012	0.005
Sp005Sp009Sp012	0.005
Sp005Sp009	0.025
Sp000Sp001Sp002Sp003Sp004Sp013Sp014Sp015Sp016	0.05
Sp007Sp008Sp009Sp010Sp011Sp012	0.04
Sp008Sp009Sp010Sp011Sp012	0.045
Sp009Sp010Sp011Sp012	0.045
Sp005Sp006Sp007Sp008	0.01
Sp009Sp010Sp012	0.01
Sp000Sp001Sp002Sp003Sp004Sp017Sp018Sp019	0.02
Sp005Sp006Sp007Sp009	0.01
Sp005Sp006Sp007Sp008Sp009	0.01
Sp005Sp006Sp007Sp008Sp009Sp010	0.01
Sp009Sp011Sp012	0.01
Sp005Sp006Sp007Sp008Sp010	0.005
