split	value
Sp012	100
Sp011	100
Sp010	100
Sp016	100
Sp018	100
Sp015	100
Sp019	100
Sp017	100
Sp014	100
Sp006	100
Sp009	100
Sp008	100
Sp003	100
Sp005	100
Sp004	100
Sp013	100
Sp007	100
Sp002	100
Sp001	100
Sp000	100
Sp010Sp011	0.95
Sp010Sp011Sp012	1.0
Sp015Sp018	0.37
Sp017Sp019	0.395
Sp014Sp017Sp019	0.425
Sp014Sp015Sp017Sp018Sp019	1.0
Sp014Sp015Sp016Sp017Sp018Sp019	1.0
Sp003Sp008	0.87
Sp003Sp008Sp009	0.82
Sp003Sp006Sp008Sp009	0.87
Sp004Sp005	0.925
Sp007Sp013	1.0
Sp002Sp007Sp013	0.99
Sp002Sp004Sp005Sp007Sp013	0.795
Sp002Sp003Sp004Sp005Sp006Sp007Sp008Sp009Sp013	1.0
Sp000Sp001Sp010Sp011Sp012	0.095
Sp000Sp001	1.0
Sp000Sp001Sp014Sp015Sp016Sp017Sp018Sp019	0.89
Sp014Sp015	0.185
Sp014Sp015Sp017Sp019	0.255
Sp002Sp003Sp007Sp008Sp009Sp013	0.085
Sp002Sp003Sp004Sp005Sp007Sp008Sp009Sp013	0.065
Sp010Sp012	0.05
Sp002Sp003Sp007Sp008Sp013	0.03
Sp002Sp003Sp006Sp007Sp008Sp009Sp013	0.165
Sp008Sp009	0.13
Sp015Sp019	0.205
Sp014Sp017	0.605
Sp015Sp018Sp019	0.35
Sp003Sp006Sp008	0.145
Sp017Sp018Sp019	0.075
Sp018Sp019	0.135
Sp002Sp004Sp007Sp013	0.075
Sp003Sp006	0.005
Sp004Sp007Sp013	0.005
Sp010Sp011Sp012Sp014Sp015Sp016Sp017Sp018Sp019	0.015
Sp002Sp003Sp006Sp007Sp008Sp013	0.005
Sp002Sp003Sp004Sp005Sp007Sp008Sp013	0.005
Sp002Sp003Sp004Sp005Sp006Sp007Sp008Sp013	0.01
Sp002Sp004	0.005
