split	value
Sp011	100
Sp000	100
Sp010	100
Sp009	100
Sp002	100
Sp004	100
Sp005	100
Sp007	100
Sp006	100
Sp003	100
Sp001	100
Sp008	100
Sp000Sp011	0.98
Sp009Sp010	0.745
Sp006Sp007	1.0
Sp003Sp006Sp007	0.99
Sp001Sp003Sp006Sp007	0.865
Sp001Sp003Sp005Sp006Sp007	0.965
Sp000Sp002Sp008Sp009Sp010Sp011	0.69
Sp000Sp008Sp009Sp010Sp011	1.0
Sp000Sp008Sp011	0.19
Sp008Sp009Sp010	0.605
Sp008Sp010	0.165
Sp003Sp005Sp006Sp007	0.115
Sp000Sp004Sp008Sp009Sp010Sp011	0.23
Sp008Sp011	0.01
Sp000Sp009Sp011	0.185
Sp002Sp004	0.07
Sp001Sp006Sp007	0.01
Sp000Sp009Sp010Sp011	0.1
Sp001Sp005	0.02
Sp004Sp005	0.035
Sp002Sp004Sp005	0.01
Sp009Sp011	0.005
Sp008Sp009Sp010Sp011	0.005
Sp008Sp009	0.005
Sp010Sp011	0.005
