split	value
Sp008	100
Sp010	100
Sp019	100
Sp017	100
Sp016	100
Sp015	100
Sp018	100
Sp014	100
Sp000	100
Sp001	100
Sp002	100
Sp013	100
Sp005	100
Sp004	100
Sp003	100
Sp012	100
Sp011	100
Sp006	100
Sp007	100
Sp009	100
Sp017Sp019	0.765
Sp015Sp016	0.63
Sp014Sp018	0.63
Sp014Sp015Sp016Sp018	0.655
Sp014Sp015Sp016Sp017Sp018Sp019	1.0
Sp000Sp001	0.74
Sp000Sp001Sp002	1.0
Sp000Sp001Sp002Sp014Sp015Sp016Sp017Sp018Sp019	1.0
Sp005Sp013	1.0
Sp003Sp004	1.0
Sp003Sp004Sp005Sp013	1.0
Sp006Sp007Sp008Sp009Sp010Sp011Sp012	1.0
Sp006Sp007Sp008Sp009Sp011Sp012	0.455
Sp011Sp012	0.605
Sp006Sp011Sp012	0.53
Sp007Sp008Sp009	0.59
Sp007Sp009	0.485
Sp014Sp015	0.205
Sp014Sp015Sp016	0.245
Sp006Sp010	0.265
Sp007Sp008Sp009Sp011Sp012	0.32
Sp008Sp009Sp011Sp012	0.045
Sp008Sp011Sp012	0.01
Sp007Sp008Sp009Sp010	0.2
Sp008Sp009	0.115
Sp014Sp016	0.08
Sp006Sp007Sp009Sp011Sp012	0.09
Sp006Sp007Sp011Sp012	0.01
Sp006Sp007	0.035
Sp000Sp002	0.235
Sp006Sp011	0.21
Sp015Sp016Sp017Sp019	0.285
Sp006Sp010Sp011Sp012	0.025
Sp007Sp008	0.08
Sp014Sp015Sp016Sp017Sp018	0.02
Sp015Sp016Sp017Sp018	0.015
Sp016Sp017Sp018	0.015
Sp016Sp018	0.06
Sp007Sp009Sp011Sp012	0.18
Sp009Sp011Sp012	0.165
Sp006Sp008	0.01
Sp006Sp008Sp011	0.005
Sp007Sp009Sp012	0.01
Sp014Sp015Sp018	0.055
Sp014Sp015Sp016Sp018Sp019	0.17
Sp006Sp007Sp009	0.025
Sp006Sp007Sp009Sp011	0.015
Sp006Sp007Sp009Sp010Sp011Sp012	0.045
Sp009Sp010Sp011Sp012	0.04
Sp010Sp011Sp012	0.015
Sp007Sp011Sp012	0.035
Sp015Sp016Sp017	0.02
Sp007Sp009Sp010	0.05
Sp007Sp010	0.015
Sp008Sp009Sp010	0.01
Sp008Sp010	0.01
Sp015Sp016Sp019	0.06
Sp006Sp007Sp008	0.01
Sp006Sp007Sp008Sp009	0.015
Sp006Sp007Sp008Sp009Sp010	0.01
Sp006Sp007Sp008Sp009Sp010Sp011	0.01
Sp009Sp012	0.095
Sp015Sp016Sp018	0.05
Sp009Sp010	0.03
Sp007Sp009Sp010Sp011Sp012	0.035
Sp008Sp009Sp012	0.01
Sp008Sp012	0.01
Sp001Sp002	0.025
Sp006Sp007Sp009Sp010	0.005
Sp006Sp007Sp009Sp010Sp011	0.005
Sp007Sp009Sp011	0.025
Sp015Sp018	0.015
Sp006Sp009	0.01
Sp008Sp011	0.005
Sp009Sp011	0.005
Sp006Sp007Sp008Sp009Sp011	0.005
Sp007Sp008Sp011Sp012	0.005
Sp007Sp008Sp010	0.005
Sp007Sp008Sp011	0.005
Sp015Sp016Sp017Sp018Sp019	0.005
Sp016Sp017Sp018Sp019	0.005
Sp017Sp018Sp019	0.005
Sp018Sp019	0.005
Sp017Sp018	0.005
