split	value
Sp008	100
Sp007	100
Sp010	100
Sp013	100
Sp003	100
Sp011	100
Sp000	100
Sp014	100
Sp002	100
Sp001	100
Sp012	100
Sp004	100
Sp005	100
Sp006	100
Sp009	100
Sp000Sp011	0.995
Sp000Sp003Sp011	1.0
Sp002Sp014	0.915
Sp001Sp002Sp014	1.0
Sp000Sp001Sp002Sp003Sp011Sp014	0.475
Sp000Sp001Sp002Sp003Sp011Sp013Sp014	0.935
Sp004Sp012	0.36
Sp005Sp006Sp007Sp008Sp009Sp010	0.46
Sp006Sp007Sp008Sp009Sp010	1.0
Sp006Sp007Sp008Sp009	0.68
Sp006Sp008Sp009	0.33
Sp006Sp009	0.235
Sp000Sp003Sp011Sp013	0.525
Sp004Sp005Sp006Sp007Sp008Sp009Sp010	0.435
Sp004Sp006Sp007Sp008Sp009Sp010	0.25
Sp007Sp008Sp009	0.48
Sp008Sp009	0.535
Sp000Sp001Sp002Sp003Sp005Sp011Sp014	0.005
Sp004Sp006Sp007Sp008Sp009Sp010Sp012	0.345
Sp006Sp007Sp009	0.08
Sp007Sp009	0.17
Sp006Sp007Sp008Sp009Sp010Sp012	0.03
Sp006Sp008Sp009Sp010	0.115
Sp008Sp009Sp010	0.085
Sp001Sp014	0.085
Sp007Sp008Sp009Sp010	0.2
Sp012Sp013	0.02
Sp007Sp008	0.005
Sp005Sp012	0.015
Sp009Sp010	0.055
Sp004Sp005Sp012	0.02
Sp006Sp007	0.005
Sp000Sp003Sp005Sp011Sp013	0.015
Sp001Sp002Sp012Sp014	0.01
Sp005Sp013	0.005
Sp005Sp006Sp007Sp008Sp009Sp010Sp012	0.025
Sp000Sp003Sp004Sp005Sp011Sp012Sp013	0.025
Sp000Sp003Sp004Sp011Sp012Sp013	0.01
Sp000Sp003Sp004Sp005Sp011Sp013	0.01
Sp000Sp003Sp005Sp011Sp012Sp013	0.005
Sp003Sp011	0.005
Sp006Sp009Sp010	0.015
Sp000Sp003Sp004Sp011Sp013	0.01
Sp007Sp009Sp010	0.005
Sp000Sp003Sp011Sp012Sp013	0.005
Sp004Sp005	0.005
Sp006Sp007Sp009Sp010	0.005
