split	value
Sp014	100
Sp000	100
Sp002	100
Sp004	100
Sp006	100
Sp007	100
Sp001	100
Sp003	100
Sp013	100
Sp005	100
Sp009	100
Sp008	100
Sp012	100
Sp011	100
Sp010	100
Sp001Sp007	0.79
Sp001Sp006Sp007	0.665
Sp001Sp004Sp006Sp007	1.0
Sp001Sp002Sp004Sp006Sp007	1.0
Sp000Sp001Sp002Sp004Sp006Sp007	0.955
Sp000Sp001Sp002Sp004Sp006Sp007Sp014	0.45
Sp005Sp008Sp009Sp010Sp011Sp012Sp013	0.77
Sp005Sp013	0.985
Sp008Sp009Sp010Sp011Sp012	0.975
Sp008Sp009	0.87
Sp011Sp012	0.975
Sp010Sp011Sp012	0.11
Sp006Sp007	0.16
Sp004Sp006Sp007	0.135
Sp000Sp001Sp002Sp003Sp004Sp006Sp007	0.485
Sp008Sp009Sp011Sp012	0.89
Sp004Sp006	0.23
Sp008Sp011Sp012	0.075
Sp008Sp009Sp010Sp011Sp012Sp014	0.135
Sp009Sp011Sp012	0.04
Sp003Sp005Sp013	0.055
Sp000Sp014	0.045
Sp001Sp006	0.005
Sp008Sp009Sp012	0.015
Sp009Sp012	0.015
Sp000Sp003Sp014	0.02
Sp000Sp003Sp005Sp013Sp014	0.015
Sp001Sp002Sp004Sp006Sp007Sp010	0.025
Sp008Sp012	0.01
Sp003Sp014	0.025
Sp005Sp008Sp009Sp010Sp011Sp012	0.015
Sp004Sp007	0.01
Sp001Sp004Sp007	0.005
Sp005Sp008Sp009Sp011Sp012Sp013	0.01
Sp003Sp005Sp013Sp014	0.005
Sp003Sp008Sp009Sp010Sp011Sp012	0.01
Sp003Sp013	0.01
Sp005Sp008Sp009Sp010Sp011Sp012Sp014	0.005
Sp005Sp013Sp014	0.005
