split	value
Sp013	100
Sp010	100
Sp012	100
Sp007	100
Sp006	100
Sp016	100
Sp017	100
Sp014	100
Sp008	100
Sp005	100
Sp002	100
Sp011	100
Sp003	100
Sp009	100
Sp001	100
Sp004	100
Sp019	100
Sp015	100
Sp018	100
Sp000	100
Sp007Sp012	0.99
Sp007Sp010Sp012	1.0
Sp007Sp010Sp012Sp013	1.0
Sp008Sp014	1.0
Sp008Sp014Sp017	0.77
Sp008Sp014Sp016Sp017	0.695
Sp001Sp009	0.56
Sp001Sp003Sp009	0.525
Sp001Sp003Sp009Sp011	0.335
Sp001Sp002Sp003Sp009Sp011	1.0
Sp001Sp002Sp003Sp005Sp009Sp011	0.515
Sp000Sp004Sp006Sp007Sp010Sp012Sp013Sp015Sp018Sp019	0.75
Sp015Sp019	0.965
Sp000Sp018	0.655
Sp000Sp015Sp018Sp019	1.0
Sp000Sp004Sp015Sp018Sp019	0.93
Sp006Sp007Sp010Sp012Sp013	1.0
Sp002Sp011	0.175
Sp001Sp003	0.075
Sp001Sp002Sp003Sp008Sp009Sp011Sp014Sp017	0.155
Sp001Sp002Sp003Sp005Sp008Sp009Sp011Sp014Sp017	0.095
Sp000Sp015Sp016Sp018Sp019	0.025
Sp004Sp006Sp007Sp010Sp012Sp013	0.055
Sp016Sp017	0.22
Sp003Sp009	0.245
Sp001Sp011	0.195
Sp015Sp018Sp019	0.205
Sp000Sp015Sp019	0.12
Sp000Sp005Sp015Sp018Sp019	0.025
Sp000Sp005Sp008Sp014Sp015Sp016Sp017Sp018Sp019	0.005
Sp001Sp002Sp003Sp009	0.23
Sp001Sp002Sp003Sp008Sp009Sp011Sp014Sp016Sp017	0.195
Sp005Sp016	0.04
Sp001Sp002Sp009	0.11
Sp001Sp002Sp009Sp011	0.19
Sp001Sp002Sp011	0.085
Sp005Sp008Sp014Sp016Sp017	0.1
Sp001Sp002Sp003Sp006Sp007Sp009Sp010Sp011Sp012Sp013	0.015
Sp015Sp018	0.02
Sp000Sp019	0.03
Sp000Sp004Sp015Sp016Sp018Sp019	0.075
Sp000Sp004Sp005Sp015Sp016Sp018Sp019	0.025
Sp001Sp009Sp011	0.185
Sp001Sp002Sp003Sp008Sp009Sp011Sp014	0.04
Sp000Sp004Sp008Sp014Sp015Sp016Sp017Sp018Sp019	0.095
Sp001Sp002	0.075
Sp005Sp008Sp014	0.03
Sp001Sp002Sp003Sp005Sp008Sp009Sp011Sp014	0.065
Sp004Sp006Sp007Sp010Sp012Sp013Sp016Sp017	0.005
Sp000Sp008Sp014Sp015Sp016Sp017Sp018Sp019	0.015
Sp004Sp016	0.005
Sp000Sp018Sp019	0.005
Sp002Sp009	0.015
Sp000Sp005Sp015Sp016Sp018Sp019	0.015
Sp010Sp012	0.01
Sp001Sp002Sp003Sp009Sp011Sp016	0.005
Sp005Sp006Sp007Sp010Sp012Sp013	0.005
Sp001Sp002Sp003Sp005Sp009Sp011Sp016Sp017	0.005
Sp005Sp008Sp014Sp017	0.01
Sp004Sp008Sp014Sp016Sp017	0.005
Sp004Sp006Sp007Sp008Sp010Sp012Sp013Sp014Sp016Sp017	0.005
Sp008Sp014Sp016	0.005
