split	value
Sp010	100
Sp009	100
Sp011	100
Sp004	100
Sp000	100
Sp008	100
Sp007	100
Sp006	100
Sp001	100
Sp003	100
Sp002	100
Sp005	100
Sp004Sp011	1.0
Sp004Sp009Sp011	0.785
Sp000Sp004Sp009Sp011	1.0
Sp000Sp004Sp009Sp010Sp011	1.0
Sp007Sp008	1.0
Sp006Sp007Sp008	1.0
Sp001Sp006Sp007Sp008	0.66
Sp002Sp003Sp005	0.77
Sp002Sp003	0.99
Sp000Sp009	0.205
Sp001Sp005Sp006Sp007Sp008	0.185
Sp001Sp002Sp003Sp005	0.26
Sp001Sp005	0.075
Sp005Sp006Sp007Sp008	0.025
Sp000Sp001Sp004Sp009Sp010Sp011	0.025
Sp003Sp005	0.005
Sp002Sp005	0.005
Sp000Sp004Sp011	0.01
