split	value
Sp005	100
Sp013	100
Sp019	100
Sp011	100
Sp006	100
Sp001	100
Sp017	100
Sp014	100
Sp012	100
Sp004	100
Sp008	100
Sp009	100
Sp010	100
Sp003	100
Sp007	100
Sp016	100
Sp002	100
Sp015	100
Sp018	100
Sp000	100
Sp001Sp006	1.0
Sp001Sp006Sp011	1.0
Sp001Sp006Sp011Sp019	0.815
Sp001Sp006Sp011Sp013Sp019	1.0
Sp004Sp012	0.825
Sp003Sp010	0.98
Sp003Sp009Sp010	1.0
Sp003Sp008Sp009Sp010	1.0
Sp003Sp004Sp008Sp009Sp010Sp012	0.995
Sp003Sp004Sp008Sp009Sp010Sp012Sp014	1.0
Sp003Sp004Sp008Sp009Sp010Sp012Sp014Sp017	1.0
Sp002Sp016	0.345
Sp002Sp007Sp016	1.0
Sp000Sp001Sp005Sp006Sp011Sp013Sp015Sp018Sp019	0.82
Sp000Sp018	0.98
Sp000Sp015Sp018	1.0
Sp001Sp005Sp006Sp011Sp013Sp019	0.49
Sp002Sp007	0.655
Sp013Sp019	0.185
Sp000Sp005Sp015Sp018	0.315
Sp000Sp002Sp005Sp007Sp015Sp016Sp018	0.17
Sp000Sp001Sp006Sp011Sp013Sp015Sp018Sp019	0.18
Sp003Sp009	0.02
Sp003Sp008Sp009Sp010Sp012	0.12
Sp003Sp004Sp008Sp009Sp010	0.055
Sp002Sp005Sp007Sp016	0.015
Sp015Sp018	0.015
Sp000Sp015	0.005
Sp000Sp002Sp007Sp015Sp016Sp018	0.01
Sp003Sp004Sp008Sp009Sp010Sp014	0.005
