split	value
Sp003	100
Sp001	100
Sp014	100
Sp010	100
Sp009	100
Sp013	100
Sp012	100
Sp011	100
Sp007	100
Sp006	100
Sp002	100
Sp008	100
Sp005	100
Sp004	100
Sp000	100
Sp001Sp003	1.0
Sp009Sp010	1.0
Sp009Sp010Sp014	0.795
Sp007Sp011	0.83
Sp002Sp006	1.0
Sp002Sp006Sp007Sp011	0.935
Sp002Sp006Sp007Sp011Sp012	0.35
Sp002Sp006Sp007Sp011Sp012Sp013	0.825
Sp005Sp008	1.0
Sp000Sp004	1.0
Sp000Sp004Sp005Sp008	0.7
Sp001Sp003Sp009Sp010Sp014	0.785
Sp012Sp013	0.605
Sp000Sp004Sp005Sp008Sp009Sp010Sp014	0.025
Sp002Sp006Sp007	0.165
Sp000Sp001Sp003Sp004Sp005Sp008	0.04
Sp001Sp003Sp005Sp008Sp009Sp010Sp014	0.2
Sp000Sp004Sp013	0.075
Sp007Sp011Sp012	0.055
Sp000Sp004Sp012Sp013	0.07
Sp000Sp004Sp014	0.075
Sp000Sp004Sp009Sp010Sp014	0.085
Sp001Sp003Sp005Sp008	0.105
Sp000Sp004Sp009Sp010	0.02
Sp001Sp003Sp009Sp010	0.035
Sp000Sp002Sp004Sp006Sp007Sp011	0.015
Sp000Sp002Sp004Sp006Sp007Sp011Sp012	0.015
Sp001Sp003Sp014	0.055
Sp000Sp001Sp003Sp004Sp009Sp010Sp014	0.02
Sp011Sp012	0.005
Sp001Sp003Sp005Sp008Sp009Sp010	0.01
Sp000Sp004Sp005Sp008Sp009Sp010	0.02
Sp007Sp011Sp012Sp013	0.005
Sp000Sp004Sp005Sp008Sp014	0.015
Sp001Sp003Sp009Sp010Sp012Sp013Sp014	0.015
Sp000Sp004Sp012	0.01
Sp002Sp006Sp007Sp011Sp012Sp013Sp014	0.005
Sp002Sp006Sp007Sp011Sp013	0.025
Sp000Sp001Sp003Sp004Sp005Sp008Sp014	0.005
Sp002Sp006Sp011	0.005
