split	value
Sp013	100
Sp019	100
Sp007	100
Sp012	100
Sp018	100
Sp017	100
Sp016	100
Sp011	100
Sp005	100
Sp004	100
Sp003	100
Sp002	100
Sp015	100
Sp014	100
Sp010	100
Sp006	100
Sp009	100
Sp008	100
Sp001	100
Sp000	0.505
Sp016Sp017	1.0
Sp016Sp017Sp018	0.76
Sp004Sp005	1.0
Sp002Sp003	0.995
Sp002Sp003Sp004Sp005	0.92
Sp002Sp003Sp004Sp005Sp011	0.24
Sp002Sp003Sp004Sp005Sp011Sp016Sp017Sp018	0.695
Sp002Sp003Sp004Sp005Sp011Sp012Sp016Sp017Sp018	0.675
Sp000Sp001Sp006Sp008Sp009Sp010Sp013Sp014Sp015Sp019	0.43
Sp000Sp001Sp006Sp008Sp009Sp010Sp013Sp014Sp015	0.075
Sp000Sp001Sp006Sp008Sp009Sp010Sp014Sp015	0.83
Sp014Sp015	0.95
Sp006Sp010	0.905
Sp008Sp009	1.0
Sp001Sp008Sp009	0.38
Sp001Sp006Sp008Sp009Sp010	0.84
Sp001Sp006Sp008Sp009Sp010Sp014Sp015	0.875
Sp011Sp016Sp017Sp018	0.665
Sp011Sp012Sp016Sp017Sp018	0.13
Sp002Sp003Sp004Sp005Sp007	0.17
Sp000Sp001Sp006Sp008Sp009Sp010Sp014Sp015Sp019	0.69
Sp006Sp008Sp009	0.095
Sp006Sp008Sp009Sp010	0.605
Sp002Sp003Sp004Sp005Sp007Sp011Sp016Sp017Sp018	0.14
Sp011Sp018	0.205
Sp000Sp001Sp006Sp007Sp008Sp009Sp010Sp014Sp015Sp019	0.435
Sp000Sp001Sp006Sp007Sp008Sp009Sp010Sp014Sp015	0.23
Sp001Sp006Sp007Sp008Sp009Sp010	0.115
Sp001Sp006Sp007Sp008Sp009Sp010Sp014Sp015	0.17
Sp002Sp003Sp004Sp005Sp011Sp018	0.05
Sp002Sp003Sp004Sp005Sp011Sp012	0.065
Sp012Sp013	0.075
Sp002Sp003Sp004Sp005Sp018	0.005
Sp011Sp016Sp017	0.015
Sp006Sp008Sp009Sp010Sp014Sp015	0.09
Sp000Sp001Sp006Sp008Sp009Sp010Sp012Sp013Sp014Sp015	0.015
Sp006Sp010Sp015	0.05
Sp001Sp006Sp008Sp009Sp010Sp015	0.025
Sp000Sp001Sp006Sp007Sp008Sp009Sp010Sp013Sp014Sp015	0.03
Sp011Sp012Sp013Sp016Sp017Sp018	0.04
Sp011Sp012	0.015
Sp002Sp003Sp004Sp005Sp012	0.025
Sp002Sp003Sp004Sp005Sp011Sp013Sp016Sp017Sp018	0.015
Sp002Sp003Sp011	0.07
Sp001Sp006Sp008Sp009	0.01
Sp002Sp003Sp004Sp005Sp007Sp011	0.005
Sp006Sp007Sp010	0.02
Sp006Sp010Sp014Sp015	0.01
Sp003Sp004Sp005	0.005
Sp002Sp003Sp004Sp005Sp007Sp012Sp013	0.005
Sp002Sp003Sp004Sp005Sp007Sp011Sp018	0.005
Sp002Sp003Sp004Sp005Sp007Sp011Sp012Sp018	0.005
Sp011Sp016Sp017Sp018Sp019	0.005
Sp002Sp003Sp004Sp005Sp007Sp012	0.005
Sp006Sp007Sp008Sp009Sp010	0.005
Sp006Sp007Sp008Sp009Sp010Sp014Sp015	0.005
Sp002Sp003Sp004Sp005Sp011Sp012Sp018	0.02
Sp002Sp003Sp011Sp016Sp017Sp018	0.03
Sp008Sp009Sp014	0.005
Sp001Sp008Sp009Sp014Sp015	0.005
Sp002Sp003Sp004Sp005Sp011Sp012Sp013	0.005
Sp002Sp003Sp011Sp018	0.015
Sp001Sp008Sp009Sp014	0.01
Sp002Sp003Sp004Sp005Sp011Sp013Sp018	0.005
Sp002Sp003Sp004Sp005Sp011Sp012Sp013Sp018	0.005
Sp002Sp003Sp004Sp005Sp011Sp016Sp017Sp018Sp019	0.005
Sp002Sp003Sp018	0.005
