split	value
Sp000	100
Sp001	100
Sp003	100
Sp002	100
Sp004	100
Sp006	100
Sp005	100
Sp008	100
Sp010	100
Sp009	100
Sp007	100
Sp011	100
Sp000Sp001	0.995
Sp002Sp003	0.895
Sp000Sp001Sp002Sp003	0.95
Sp000Sp001Sp002Sp003Sp004	0.265
Sp005Sp006	0.24
Sp007Sp008Sp009Sp010Sp011	0.04
Sp007Sp009	0.01
Sp007Sp009Sp010	0.025
Sp007Sp008Sp009Sp010	0.01
Sp009Sp010	0.525
Sp008Sp009Sp010	0.24
Sp004Sp005Sp006Sp007Sp011	0.145
Sp006Sp007	0.205
Sp005Sp006Sp007	0.705
Sp004Sp005Sp006Sp007	0.665
Sp005Sp006Sp007Sp008Sp009Sp010	0.075
Sp008Sp009Sp010Sp011	0.355
Sp005Sp007	0.455
Sp010Sp011	0.05
Sp008Sp009	0.025
Sp008Sp011	0.305
Sp008Sp010Sp011	0.24
Sp000Sp001Sp002Sp003Sp009	0.335
Sp004Sp006Sp007	0.02
Sp004Sp006	0.2
Sp004Sp005Sp006	0.1
Sp008Sp010	0.23
Sp007Sp011	0.01
Sp007Sp008Sp010Sp011	0.005
Sp004Sp005Sp006Sp007Sp008Sp011	0.11
Sp007Sp008	0.005
Sp007Sp008Sp011	0.005
Sp000Sp001Sp002Sp003Sp008	0.025
Sp000Sp001Sp002Sp003Sp008Sp011	0.01
Sp000Sp001Sp002Sp003Sp011	0.025
Sp004Sp005Sp006Sp007Sp010Sp011	0.045
Sp000Sp001Sp003	0.095
Sp004Sp011	0.015
Sp002Sp003Sp009Sp010	0.005
Sp004Sp005Sp006Sp007Sp008	0.03
Sp005Sp006Sp007Sp008Sp010Sp011	0.01
Sp004Sp005Sp006Sp007Sp008Sp010	0.035
Sp005Sp006Sp007Sp009Sp010	0.06
Sp009Sp010Sp011	0.025
Sp005Sp006Sp007Sp010	0.015
Sp000Sp001Sp004	0.01
Sp005Sp007Sp009Sp010	0.005
Sp004Sp008	0.015
Sp004Sp005	0.005
Sp000Sp001Sp003Sp009	0.015
Sp000Sp001Sp009	0.01
Sp009Sp011	0.015
Sp002Sp003Sp008Sp009Sp010Sp011	0.01
Sp002Sp003Sp011	0.005
Sp004Sp005Sp006Sp007Sp010	0.01
Sp005Sp007Sp008Sp009Sp010Sp011	0.015
Sp005Sp008Sp009Sp010Sp011	0.005
Sp000Sp001Sp002Sp003Sp004Sp008	0.005
Sp000Sp003	0.005
Sp000Sp002Sp003	0.005
Sp000Sp002Sp003Sp009	0.005
Sp004Sp008Sp011	0.01
Sp005Sp006Sp007Sp011	0.01
Sp006Sp007Sp009Sp010	0.005
