split	value
Sp016	100
Sp019	100
Sp009	100
Sp007	100
Sp000	100
Sp004	100
Sp006	100
Sp015	100
Sp002	100
Sp018	100
Sp005	100
Sp001	100
Sp003	100
Sp017	100
Sp008	100
Sp014	100
Sp012	100
Sp013	100
Sp011	100
Sp010	100
Sp009Sp019	1.0
Sp000Sp007	1.0
Sp000Sp007Sp009Sp019	0.73
Sp000Sp007Sp009Sp016Sp019	1.0
Sp002Sp015	0.715
Sp001Sp005	1.0
Sp001Sp005Sp018	0.79
Sp001Sp002Sp005Sp015Sp018	1.0
Sp001Sp002Sp005Sp006Sp015Sp018	1.0
Sp001Sp002Sp004Sp005Sp006Sp015Sp018	0.96
Sp003Sp008Sp010Sp011Sp012Sp013Sp014Sp017	1.0
Sp008Sp010Sp011Sp012Sp013Sp014Sp017	0.145
Sp008Sp017	1.0
Sp012Sp014	1.0
Sp011Sp013	1.0
Sp011Sp012Sp013Sp014	1.0
Sp010Sp011Sp012Sp013Sp014	0.25
Sp009Sp016Sp019	0.24
Sp001Sp005Sp015Sp018	0.205
Sp003Sp008Sp017	0.06
Sp003Sp008Sp010Sp017	0.42
Sp008Sp010Sp017	0.08
Sp003Sp010	0.605
Sp000Sp004Sp007Sp009Sp016Sp019	0.04
Sp015Sp018	0.18
Sp003Sp010Sp011Sp012Sp013Sp014	0.335
Sp008Sp011Sp012Sp013Sp014Sp017	0.1
Sp002Sp015Sp018	0.09
Sp001Sp002Sp005	0.01
Sp000Sp007Sp016	0.03
Sp001Sp002Sp005Sp015	0.01
Sp003Sp011Sp012Sp013Sp014	0.005
