split	value
Sp000	100
Sp011	100
Sp014	100
Sp007	100
Sp005	100
Sp004	100
Sp009	100
Sp006	100
Sp003	100
Sp008	100
Sp002	100
Sp001	100
Sp013	100
Sp012	100
Sp010	100
Sp005Sp007	1.0
Sp004Sp005Sp007	1.0
Sp004Sp005Sp007Sp014	0.705
Sp004Sp005Sp007Sp011Sp014	0.48
Sp006Sp009	1.0
Sp003Sp006Sp009	0.295
Sp000Sp001Sp002Sp008Sp010Sp012Sp013	0.175
Sp002Sp008	0.7
Sp000Sp001Sp010Sp012Sp013	0.265
Sp000Sp010Sp012Sp013	0.17
Sp012Sp013	1.0
Sp010Sp012Sp013	0.315
Sp000Sp001	0.35
Sp003Sp004Sp005Sp007Sp011Sp014	0.495
Sp000Sp001Sp006Sp009Sp010Sp012Sp013	0.64
Sp006Sp009Sp012Sp013	0.63
Sp006Sp009Sp010Sp012Sp013	0.42
Sp002Sp004Sp005Sp007	0.28
Sp002Sp004Sp005Sp007Sp008	0.275
Sp000Sp012Sp013	0.05
Sp001Sp003Sp006Sp009Sp010Sp011Sp014	0.015
Sp003Sp006Sp009Sp010Sp011Sp014	0.02
Sp011Sp014	0.275
Sp003Sp011Sp014	0.185
Sp003Sp006Sp009Sp011Sp014	0.135
Sp000Sp006Sp009Sp010Sp012Sp013	0.315
Sp002Sp003Sp004Sp005Sp007Sp011Sp014	0.025
Sp000Sp006Sp009Sp012Sp013	0.195
Sp001Sp010	0.1
Sp003Sp014	0.015
Sp001Sp002Sp008	0.01
Sp002Sp004Sp005Sp007Sp014	0.005
Sp002Sp004Sp005Sp007Sp011Sp014	0.005
Sp000Sp001Sp010	0.005
Sp002Sp004Sp005Sp007Sp008Sp011Sp014	0.02
Sp003Sp004Sp005Sp007Sp014	0.185
Sp000Sp001Sp002Sp004Sp005Sp007Sp008	0.03
Sp001Sp002Sp004Sp005Sp007Sp008	0.02
Sp000Sp010	0.005
Sp003Sp006Sp009Sp014	0.01
Sp000Sp001Sp008Sp010Sp012Sp013	0.005
Sp003Sp011	0.035
Sp000Sp001Sp002Sp008	0.04
Sp003Sp010Sp011Sp014	0.005
Sp010Sp011	0.02
Sp003Sp004Sp005Sp006Sp007Sp009Sp014	0.005
Sp000Sp001Sp002Sp008Sp012Sp013	0.005
Sp001Sp006Sp009Sp010Sp012Sp013	0.005
Sp000Sp002Sp008	0.025
Sp000Sp001Sp006Sp009Sp012Sp013	0.01
Sp002Sp003Sp004Sp005Sp007Sp008Sp014	0.005
Sp006Sp009Sp010Sp011Sp012Sp013	0.005
Sp000Sp001Sp002Sp008Sp010	0.005
Sp000Sp002Sp004Sp005Sp007Sp008	0.005
Sp003Sp004Sp005Sp007Sp010Sp011Sp014	0.005
