split	value
Sp017	0.505
Sp011	100
Sp001	100
Sp018	100
Sp016	100
Sp010	100
Sp014	100
Sp009	100
Sp019	100
Sp007	100
Sp006	100
Sp005	100
Sp004	100
Sp008	100
Sp015	100
Sp013	100
Sp012	100
Sp003	100
Sp002	100
Sp000	100
Sp016Sp018	1.0
Sp009Sp014	1.0
Sp006Sp007	1.0
Sp005Sp006Sp007	1.0
Sp004Sp005Sp006Sp007	1.0
Sp012Sp013	1.0
Sp012Sp013Sp015	0.845
Sp002Sp003	1.0
Sp002Sp003Sp012Sp013Sp015	0.625
Sp000Sp002Sp003Sp012Sp013Sp015	0.73
Sp000Sp002Sp003Sp008Sp012Sp013Sp015	1.0
Sp001Sp009Sp010Sp011Sp014Sp016Sp017Sp018Sp019	0.89
Sp001Sp009Sp010Sp011Sp014Sp016Sp017Sp018	1.0
Sp001Sp010Sp011Sp016Sp017Sp018	1.0
Sp001Sp011Sp016Sp017Sp018	0.74
Sp001Sp011Sp017	0.385
Sp011Sp017	1.0
Sp000Sp008	0.04
Sp010Sp016Sp018	0.26
Sp010Sp011Sp016Sp017Sp018	0.26
Sp002Sp003Sp008Sp012Sp013Sp015	0.17
Sp000Sp002Sp003Sp008Sp012Sp013Sp015Sp019	0.02
Sp011Sp016Sp017Sp018	0.355
Sp000Sp012Sp013Sp015	0.29
Sp004Sp005Sp006Sp007Sp019	0.09
Sp000Sp012Sp013	0.13
Sp002Sp003Sp015	0.11
Sp000Sp008Sp012Sp013Sp015	0.025
Sp002Sp003Sp008	0.03
Sp002Sp003Sp008Sp015	0.005
