split	value
Sp014	100
Sp010	100
Sp009	100
Sp013	100
Sp012	100
Sp004	100
Sp000	100
Sp011	100
Sp007	100
Sp006	100
Sp002	100
Sp008	100
Sp005	100
Sp003	100
Sp001	100
Sp009Sp010	1.0
Sp009Sp010Sp014	0.85
Sp012Sp013	0.745
Sp000Sp004	1.0
Sp000Sp004Sp012Sp013	0.01
Sp007Sp011	0.76
Sp002Sp006	1.0
Sp002Sp006Sp007Sp011	0.965
Sp005Sp008	1.0
Sp001Sp003	1.0
Sp001Sp003Sp005Sp008	0.335
Sp000Sp004Sp009Sp010Sp012Sp013Sp014	0.01
Sp002Sp006Sp007Sp011Sp012Sp013	0.975
Sp000Sp004Sp009Sp010Sp014	0.22
Sp000Sp004Sp005Sp008	0.47
Sp001Sp003Sp009Sp010Sp014	0.615
Sp002Sp006Sp007Sp011Sp012	0.23
Sp009Sp010Sp012Sp014	0.005
Sp000Sp004Sp013	0.005
Sp002Sp006Sp007	0.22
Sp001Sp003Sp005Sp008Sp009Sp010Sp014	0.185
Sp002Sp006Sp012Sp013	0.01
Sp000Sp004Sp014	0.065
Sp001Sp003Sp005Sp008Sp009Sp010	0.015
Sp001Sp003Sp009Sp010	0.11
Sp002Sp006Sp013	0.005
Sp007Sp011Sp012	0.01
Sp011Sp012	0.02
Sp000Sp001Sp003Sp004Sp005Sp008	0.04
Sp001Sp003Sp014	0.01
Sp002Sp006Sp011	0.015
Sp000Sp001Sp003Sp004Sp009Sp010Sp014	0.05
Sp002Sp005Sp006Sp007Sp008Sp011Sp012	0.005
Sp000Sp004Sp013Sp014	0.01
Sp000Sp004Sp005Sp008Sp009Sp010Sp014	0.005
Sp000Sp004Sp005Sp008Sp012Sp013	0.005
Sp002Sp006Sp007Sp011Sp013	0.015
Sp000Sp004Sp005Sp008Sp014	0.005
Sp000Sp001Sp003Sp004Sp005Sp008Sp014	0.005
