split	value
Sp007	100
Sp015	100
Sp000	100
Sp004	100
Sp006	100
Sp005	100
Sp016	100
Sp002	100
Sp001	100
Sp019	100
Sp017	100
Sp014	100
Sp003	100
Sp008	100
Sp012	100
Sp013	100
Sp011	100
Sp010	100
Sp009	100
Sp018	100
Sp000Sp015	1.0
Sp000Sp007Sp015	0.33
Sp005Sp006	0.585
Sp001Sp002	0.99
Sp001Sp002Sp016	1.0
Sp001Sp002Sp005Sp006Sp016	0.97
Sp001Sp002Sp004Sp005Sp006Sp016	0.94
Sp000Sp001Sp002Sp004Sp005Sp006Sp007Sp015Sp016	1.0
Sp014Sp017	1.0
Sp014Sp017Sp019	1.0
Sp003Sp014Sp017Sp019	0.375
Sp008Sp009Sp010Sp011Sp012Sp013Sp018	0.695
Sp009Sp010Sp011Sp012Sp013Sp018	0.99
Sp011Sp013	1.0
Sp011Sp012Sp013	1.0
Sp009Sp010	1.0
Sp009Sp010Sp011Sp012Sp013	0.555
Sp011Sp012Sp013Sp018	0.115
Sp003Sp008	0.28
Sp003Sp008Sp009Sp010Sp011Sp012Sp013Sp018	0.625
Sp000Sp001Sp002Sp004Sp005Sp006Sp015Sp016	0.63
Sp009Sp010Sp018	0.33
Sp000Sp004Sp015	0.015
Sp001Sp002Sp006Sp016	0.41
Sp001Sp002Sp005Sp006Sp007Sp016	0.015
Sp001Sp002Sp004Sp005Sp006Sp007Sp016	0.03
Sp003Sp009Sp010Sp011Sp012Sp013Sp018	0.02
Sp001Sp002Sp004Sp006Sp016	0.005
Sp002Sp016	0.01
Sp000Sp001Sp002Sp005Sp006Sp007Sp015Sp016	0.02
Sp005Sp007	0.005
Sp000Sp001Sp002Sp005Sp006Sp015Sp016	0.02
Sp001Sp002Sp004Sp016	0.01
Sp003Sp009Sp010Sp011Sp012Sp013Sp014Sp017Sp018Sp019	0.005
Sp008Sp011Sp012Sp013Sp018	0.005
Sp004Sp005Sp006	0.005
Sp004Sp006	0.005
Sp004Sp005	0.005
Sp008Sp009Sp010Sp011Sp012Sp013	0.005
