split	value
Sp017	100
Sp000	100
Sp019	100
Sp018	100
Sp013	100
Sp015	100
Sp012	100
Sp002	100
Sp014	100
Sp005	100
Sp009	100
Sp016	100
Sp011	100
Sp003	100
Sp010	100
Sp007	100
Sp001	100
Sp004	100
Sp006	100
Sp008	100
Sp018Sp019	0.26
Sp013Sp018Sp019	0.585
Sp002Sp012	1.0
Sp011Sp016	0.575
Sp001Sp007	0.225
Sp001Sp007Sp010	0.505
Sp001Sp003Sp007Sp010	0.27
Sp001Sp003Sp007Sp010Sp011Sp016	0.145
Sp001Sp003Sp007Sp009Sp010Sp011Sp016	0.21
Sp001Sp003Sp005Sp007Sp009Sp010Sp011Sp016	0.13
Sp001Sp003Sp005Sp007Sp009Sp010Sp011Sp014Sp016	1.0
Sp000Sp004Sp006Sp008Sp013Sp015Sp017Sp018Sp019	1.0
Sp000Sp004Sp006Sp008Sp013Sp017Sp018Sp019	0.07
Sp000Sp004Sp006Sp008Sp017	0.905
Sp004Sp006Sp008Sp017	0.1
Sp004Sp006Sp008	0.155
Sp006Sp008	0.22
Sp000Sp008	0.45
Sp004Sp006	0.535
Sp013Sp018	0.375
Sp013Sp015Sp018Sp019	0.93
Sp011Sp014Sp016	0.57
Sp005Sp007	0.355
Sp001Sp010	0.485
Sp001Sp005Sp007Sp010	0.13
Sp001Sp003Sp005Sp007Sp010	0.09
Sp001Sp003Sp005Sp007Sp009Sp010	0.385
Sp000Sp008Sp017	0.39
Sp014Sp016	0.37
Sp001Sp003Sp005Sp007Sp010Sp011Sp014Sp016	0.095
Sp013Sp015	0.235
Sp013Sp015Sp018	0.225
Sp001Sp005Sp007Sp010Sp011Sp014Sp016	0.09
Sp005Sp009	0.135
Sp007Sp010	0.13
Sp005Sp014	0.2
Sp001Sp007Sp010Sp011	0.02
Sp001Sp007Sp010Sp011Sp016	0.11
Sp000Sp004Sp006Sp008	0.45
Sp000Sp004	0.255
Sp001Sp003Sp007Sp010Sp011Sp014Sp016	0.035
Sp006Sp008Sp017	0.05
Sp008Sp017	0.095
Sp015Sp018	0.14
Sp015Sp018Sp019	0.17
Sp005Sp007Sp011Sp014Sp016	0.015
Sp001Sp003Sp007Sp009Sp010	0.155
Sp001Sp009Sp010	0.17
Sp001Sp005Sp007Sp009Sp010	0.215
Sp001Sp005Sp007Sp009Sp010Sp011Sp014Sp016	0.21
Sp001Sp007Sp009Sp010	0.145
Sp000Sp004Sp006Sp008Sp013Sp015Sp018Sp019	0.015
Sp004Sp006Sp008Sp013Sp015Sp018Sp019	0.005
Sp001Sp007Sp009Sp010Sp011Sp016	0.06
Sp005Sp011Sp014Sp016	0.015
Sp001Sp007Sp009	0.015
Sp007Sp009	0.005
Sp000Sp008Sp013Sp017Sp018Sp019	0.01
Sp000Sp008Sp013Sp018Sp019	0.01
Sp000Sp008Sp018Sp019	0.005
Sp001Sp003Sp009Sp010	0.075
Sp000Sp004Sp006	0.185
Sp005Sp007Sp010	0.01
Sp005Sp007Sp009	0.045
Sp001Sp009	0.08
Sp000Sp008Sp013Sp015Sp017Sp018Sp019	0.055
Sp000Sp008Sp013Sp015Sp018Sp019	0.03
Sp009Sp010	0.025
Sp005Sp007Sp014Sp016	0.005
Sp001Sp010Sp011	0.02
Sp010Sp011	0.015
Sp005Sp009Sp014	0.025
Sp001Sp003Sp010	0.07
Sp008Sp013Sp017Sp018Sp019	0.005
Sp013Sp017Sp018Sp019	0.005
Sp001Sp010Sp011Sp016	0.03
Sp001Sp005Sp007Sp010Sp011Sp016	0.005
Sp001Sp003Sp005Sp007Sp010Sp011Sp016	0.01
Sp005Sp007Sp009Sp014Sp016	0.005
Sp001Sp011	0.005
Sp001Sp003Sp007Sp010Sp011	0.015
Sp001Sp003Sp005Sp007Sp009Sp010Sp011	0.06
Sp001Sp003Sp007	0.01
Sp001Sp007Sp010Sp011Sp014Sp016	0.03
Sp001Sp007Sp009Sp010Sp011Sp014Sp016	0.025
Sp000Sp017	0.015
Sp000Sp004Sp006Sp008Sp013Sp018Sp019	0.005
Sp008Sp013Sp018Sp019	0.005
Sp001Sp005	0.005
Sp001Sp005Sp007	0.02
Sp001Sp003Sp007Sp009Sp010Sp011	0.01
Sp001Sp003Sp010Sp011	0.01
Sp008Sp013Sp015Sp018Sp019	0.02
Sp001Sp003Sp009Sp010Sp011Sp014Sp016	0.005
Sp001Sp003Sp009Sp010Sp011Sp016	0.005
Sp001Sp010Sp011Sp014Sp016	0.015
Sp006Sp008Sp013Sp015Sp018Sp019	0.005
Sp005Sp007Sp014	0.005
Sp011Sp014	0.005
Sp001Sp003Sp007Sp009Sp010Sp011Sp014Sp016	0.025
Sp001Sp003Sp009Sp010Sp011	0.005
Sp001Sp003Sp011	0.005
Sp003Sp011	0.005
Sp007Sp009Sp010	0.01
Sp001Sp009Sp010Sp011Sp016	0.01
Sp001Sp005Sp007Sp009Sp010Sp011Sp016	0.01
Sp009Sp014	0.005
Sp005Sp007Sp009Sp014	0.005
Sp000Sp013	0.005
Sp004Sp006Sp008Sp017Sp018Sp019	0.005
Sp004Sp006Sp008Sp018Sp019	0.005
Sp006Sp008Sp018Sp019	0.005
Sp008Sp018Sp019	0.005
Sp010Sp011Sp016	0.005
Sp000Sp013Sp015Sp018Sp019	0.005
Sp001Sp005Sp007Sp009	0.005
