split	value
Sp011	100
Sp008	100
Sp010	100
Sp004	100
Sp007	100
Sp006	100
Sp005	100
Sp003	100
Sp002	100
Sp009	100
Sp001	100
Sp000	100
Sp005Sp006	1.0
Sp002Sp003	0.95
Sp002Sp003Sp005Sp006	0.54
Sp002Sp003Sp005Sp006Sp007	0.755
Sp000Sp001Sp008Sp009Sp010Sp011	1.0
Sp000Sp001Sp008Sp009Sp011	0.33
Sp000Sp001Sp009Sp011	0.995
Sp000Sp001Sp009	1.0
Sp000Sp001	1.0
Sp002Sp003Sp007	0.065
Sp005Sp006Sp007	0.355
Sp000Sp001Sp009Sp010Sp011	0.67
Sp002Sp003Sp004	0.15
Sp002Sp003Sp004Sp005Sp006	0.11
Sp002Sp005Sp006	0.05
Sp002Sp003Sp004Sp007	0.01
Sp003Sp007	0.015
Sp010Sp011	0.005
