split	value
Sp008	100
Sp010	100
Sp009	100
Sp007	100
Sp012	100
Sp011	100
Sp006	100
Sp013	100
Sp003	100
Sp002	100
Sp014	100
Sp004	100
Sp005	100
Sp001	100
Sp000	0.505
Sp009Sp010	0.535
Sp007Sp009Sp010	0.665
Sp011Sp012	0.475
Sp006Sp011Sp012	0.14
Sp006Sp007Sp009Sp010Sp011Sp012	0.96
Sp006Sp007Sp008Sp009Sp010Sp011Sp012	0.885
Sp002Sp003	1.0
Sp002Sp003Sp013	1.0
Sp000Sp001Sp004Sp005Sp014	1.0
Sp004Sp014	0.58
Sp001Sp005	0.495
Sp001Sp004Sp005Sp014	0.63
Sp007Sp009	0.4
Sp007Sp009Sp010Sp011Sp012	0.655
Sp010Sp011	0.02
Sp009Sp010Sp011	0.03
Sp007Sp009Sp010Sp011	0.09
Sp000Sp001Sp004Sp005Sp008Sp014	0.105
Sp000Sp004Sp014	0.195
Sp007Sp009Sp010Sp012	0.265
Sp007Sp008Sp009Sp010Sp011Sp012	0.025
Sp006Sp007Sp009Sp010Sp012	0.125
Sp006Sp007Sp009	0.035
Sp006Sp007Sp009Sp011Sp012	0.005
Sp000Sp001Sp004Sp014	0.125
Sp001Sp014	0.405
Sp001Sp004Sp014	0.405
Sp007Sp009Sp012	0.02
Sp007Sp009Sp011Sp012	0.01
Sp001Sp004	0.005
Sp001Sp005Sp014	0.1
Sp006Sp012	0.03
Sp010Sp012	0.065
Sp009Sp010Sp012	0.13
Sp006Sp007Sp009Sp010Sp011	0.02
Sp000Sp005	0.015
Sp006Sp007Sp009Sp010	0.025
Sp010Sp011Sp012	0.065
Sp000Sp004	0.035
Sp007Sp008Sp009Sp010	0.01
Sp009Sp012	0.035
Sp009Sp011Sp012	0.01
Sp009Sp010Sp011Sp012	0.105
Sp006Sp011	0.015
Sp006Sp009Sp010Sp011Sp012	0.03
Sp000Sp001Sp004Sp005Sp006Sp014	0.005
Sp000Sp004Sp005Sp014	0.005
Sp008Sp011	0.005
Sp000Sp001Sp004Sp005Sp008Sp011Sp014	0.005
Sp000Sp004Sp005	0.005
