split	value
Sp002	100
Sp010	100
Sp007	100
Sp006	100
Sp004	100
Sp008	100
Sp005	100
Sp003	100
Sp011	100
Sp000	100
Sp001	100
Sp009	100
Sp006Sp007	0.98
Sp004Sp006Sp007	0.845
Sp004Sp006Sp007Sp010	0.615
Sp003Sp005	1.0
Sp003Sp005Sp008	0.895
Sp000Sp011	1.0
Sp000Sp003Sp005Sp008Sp011	0.975
Sp001Sp002Sp009	0.625
Sp001Sp009	0.38
Sp002Sp009	0.245
Sp001Sp002Sp009Sp010	0.385
Sp001Sp009Sp010	0.285
Sp009Sp010	0.375
Sp000Sp003Sp005Sp011	0.095
Sp001Sp002	0.055
Sp006Sp007Sp010	0.155
Sp004Sp006	0.02
Sp000Sp004Sp006Sp007Sp010Sp011	0.01
Sp002Sp009Sp010	0.035
Sp000Sp008Sp011	0.01
Sp000Sp004Sp006Sp007Sp011	0.015
