split	value
Sp007	100
Sp004	100
Sp014	100
Sp012	100
Sp011	100
Sp002	100
Sp006	100
Sp008	100
Sp003	100
Sp016	100
Sp015	100
Sp018	100
Sp013	100
Sp017	100
Sp010	100
Sp009	100
Sp005	100
Sp019	100
Sp001	100
Sp000	100
Sp004Sp007	1.0
Sp012Sp014	1.0
Sp011Sp012Sp014	1.0
Sp002Sp011Sp012Sp014	0.825
Sp003Sp008	1.0
Sp013Sp018	0.945
Sp013Sp015Sp018	0.4
Sp005Sp009	1.0
Sp005Sp009Sp010	1.0
Sp005Sp009Sp010Sp017	0.195
Sp005Sp009Sp010Sp013Sp015Sp017Sp018	1.0
Sp005Sp009Sp010Sp013Sp015Sp016Sp017Sp018	1.0
Sp001Sp019	1.0
Sp000Sp001Sp019	1.0
Sp002Sp003Sp004Sp006Sp007Sp008Sp011Sp012Sp014	1.0
Sp002Sp004Sp006Sp007Sp011Sp012Sp014	1.0
Sp002Sp004Sp007Sp011Sp012Sp014	0.825
Sp002Sp004Sp007	0.175
Sp005Sp009Sp010Sp013Sp015Sp018	0.165
Sp002Sp004Sp006Sp007	0.175
Sp013Sp015	0.02
Sp005Sp009Sp010Sp018	0.015
Sp005Sp009Sp010Sp017Sp018	0.03
Sp013Sp015Sp017Sp018	0.07
Sp013Sp017Sp018	0.225
Sp005Sp009Sp010Sp013Sp017Sp018	0.55
Sp005Sp009Sp010Sp013Sp018	0.345
Sp017Sp018	0.04
