split	value
Sp013	100
Sp012	100
Sp011	100
Sp006	100
Sp009	100
Sp016	100
Sp008	100
Sp000	100
Sp001	100
Sp018	100
Sp002	100
Sp017	100
Sp015	100
Sp005	100
Sp014	100
Sp003	100
Sp010	100
Sp007	100
Sp004	100
Sp019	100
Sp000Sp008	1.0
Sp000Sp001Sp008	1.0
Sp002Sp018	1.0
Sp000Sp001Sp002Sp008Sp018	1.0
Sp005Sp015	0.53
Sp005Sp015Sp017	0.97
Sp003Sp014	0.905
Sp003Sp005Sp014Sp015Sp017	1.0
Sp004Sp006Sp007Sp009Sp010Sp011Sp012Sp013Sp016Sp019	0.995
Sp004Sp006Sp007Sp009Sp010Sp011Sp012Sp013Sp019	0.52
Sp004Sp006Sp007Sp010Sp011Sp012Sp013Sp019	0.63
Sp004Sp007Sp010Sp011Sp012Sp013Sp019	0.28
Sp004Sp007Sp010Sp012Sp013Sp019	0.05
Sp004Sp007Sp010Sp013Sp019	0.05
Sp004Sp007Sp010Sp019	0.05
Sp004Sp007	0.985
Sp004Sp007Sp010	0.05
Sp015Sp017	0.4
Sp004Sp006Sp007Sp010Sp011Sp012Sp013Sp016Sp019	0.44
Sp010Sp011Sp012Sp013Sp019	0.735
Sp011Sp012Sp013Sp019	0.85
Sp012Sp013Sp019	0.855
Sp013Sp019	0.895
Sp004Sp006Sp007	0.605
Sp009Sp010Sp011Sp012Sp013Sp019	0.24
Sp005Sp017	0.04
Sp003Sp005Sp015Sp017	0.045
Sp004Sp007Sp009Sp010Sp011Sp012Sp013Sp019	0.14
Sp009Sp010	0.095
Sp004Sp007Sp011Sp012Sp013Sp019	0.075
Sp004Sp007Sp012Sp013Sp019	0.065
Sp004Sp007Sp013Sp019	0.05
Sp004Sp007Sp009Sp011Sp012Sp013Sp019	0.03
Sp004Sp007Sp009Sp012Sp013Sp019	0.03
Sp004Sp007Sp009Sp013Sp019	0.03
Sp004Sp007Sp009Sp019	0.03
Sp004Sp007Sp009	0.035
Sp004Sp007Sp012Sp019	0.01
Sp004Sp007Sp012	0.01
Sp010Sp011Sp012Sp013Sp016Sp019	0.035
Sp004Sp007Sp013	0.005
Sp005Sp014	0.015
Sp005Sp014Sp015	0.015
Sp003Sp005Sp014Sp015	0.025
Sp004Sp007Sp019	0.005
Sp004Sp007Sp010Sp011Sp012Sp013Sp016Sp019	0.02
Sp004Sp007Sp009Sp010Sp011Sp012Sp013Sp016Sp019	0.03
Sp009Sp010Sp011Sp012Sp013Sp016Sp019	0.015
Sp006Sp007	0.015
Sp006Sp010Sp011Sp012Sp013Sp019	0.005
Sp006Sp010	0.005
Sp010Sp011	0.005
Sp005Sp014Sp015Sp017	0.03
Sp000Sp001Sp002Sp008Sp016Sp018	0.005
Sp003Sp005Sp009Sp014Sp015Sp017	0.005
Sp014Sp015	0.005
Sp003Sp005	0.005
Sp004Sp007Sp009Sp010Sp012Sp013Sp019	0.005
Sp004Sp007Sp009Sp010Sp013Sp019	0.005
Sp004Sp007Sp009Sp010Sp019	0.005
Sp004Sp007Sp009Sp010	0.005
Sp003Sp014Sp015	0.01
Sp003Sp014Sp015Sp017	0.005
