split	value
Sp011	100
Sp010	100
Sp014	100
Sp018	100
Sp009	100
Sp007	100
Sp019	100
Sp015	100
Sp013	100
Sp006	100
Sp012	100
Sp017	100
Sp004	100
Sp003	100
Sp000	100
Sp002	100
Sp001	100
Sp005	100
Sp008	100
Sp016	100
Sp009Sp018	1.0
Sp015Sp019	1.0
Sp006Sp013	0.28
Sp006Sp013Sp015Sp019	1.0
Sp006Sp007Sp013Sp015Sp019	0.97
Sp000Sp003	1.0
Sp000Sp003Sp004	0.175
Sp001Sp002	1.0
Sp000Sp001Sp002Sp003Sp004	0.92
Sp000Sp001Sp002Sp003Sp004Sp017	1.0
Sp000Sp001Sp002Sp003Sp004Sp012Sp017	0.165
Sp005Sp008Sp009Sp010Sp011Sp014Sp016Sp018	0.985
Sp005Sp008Sp010Sp011Sp014Sp016	0.855
Sp005Sp008Sp010Sp011Sp016	0.93
Sp008Sp010Sp011Sp016	0.145
Sp008Sp011Sp016	0.56
Sp008Sp016	0.41
Sp000Sp001Sp002Sp003	0.735
Sp005Sp008Sp009Sp010Sp011Sp012Sp014Sp016Sp018	0.82
Sp008Sp011	0.53
Sp005Sp008Sp011Sp016	0.26
Sp006Sp015Sp019	100
Sp000Sp001Sp002Sp003Sp017	0.075
Sp005Sp008Sp010Sp011	0.18
Sp005Sp010Sp011	0.23
Sp005Sp010	0.375
Sp010Sp011	0.1
Sp009Sp014Sp018	0.145
Sp005Sp011	0.09
Sp005Sp008Sp011	0.06
Sp008Sp011Sp014Sp016	0.025
Sp013Sp015Sp019	0.22
Sp001Sp002Sp004	0.085
Sp010Sp014	0.005
Sp006Sp007Sp012Sp013Sp015Sp019	0.01
Sp014Sp016	0.03
Sp008Sp010Sp011Sp014Sp016	0.035
Sp000Sp001Sp002Sp003Sp004Sp007Sp017	0.03
Sp005Sp008Sp016	0.005
Sp008Sp010Sp011	0.02
Sp005Sp016	0.005
Sp000Sp001Sp002Sp003Sp004Sp007Sp012Sp017	0.005
Sp009Sp012Sp018	0.015
Sp008Sp014Sp016	0.005
Sp000Sp003Sp017	0.005
Sp001Sp002Sp017	0.005
