split	value
Sp001	0.505
Sp004	100
Sp011	100
Sp010	100
Sp005	100
Sp003	100
Sp009	100
Sp008	100
Sp007	100
Sp006	100
Sp002	100
Sp000	100
Sp008Sp009	1.0
Sp006Sp007	1.0
Sp002Sp006Sp007	1.0
Sp002Sp006Sp007Sp008Sp009	1.0
Sp000Sp001Sp004Sp005Sp010Sp011	0.45
Sp000Sp001Sp004Sp010Sp011	0.69
Sp000Sp001Sp004Sp011	0.47
Sp001Sp004Sp011	0.76
Sp001Sp004	0.54
Sp001Sp004Sp010Sp011	0.36
Sp003Sp005	0.27
Sp001Sp004Sp010	0.075
Sp001Sp010	0.05
Sp001Sp003Sp004Sp005Sp010Sp011	0.075
Sp001Sp010Sp011	0.055
Sp000Sp011	0.04
Sp005Sp010	0.125
Sp003Sp005Sp010	0.075
Sp000Sp001Sp003Sp005Sp010Sp011	0.005
Sp000Sp001Sp011	0.025
Sp001Sp011	0.39
Sp000Sp001Sp004	0.02
Sp000Sp004	0.015
Sp000Sp001Sp003Sp004Sp010Sp011	0.195
Sp000Sp001Sp003Sp004Sp011	0.025
Sp000Sp001Sp004Sp005Sp011	0.015
Sp000Sp001Sp010Sp011	0.03
Sp000Sp003Sp005	0.02
Sp003Sp010	0.025
Sp001Sp004Sp005Sp010Sp011	0.11
Sp001Sp004Sp005Sp010	0.015
Sp000Sp003	0.02
Sp000Sp001Sp004Sp010	0.01
Sp000Sp003Sp005Sp010	0.005
Sp000Sp010	0.01
Sp004Sp011	0.005
Sp001Sp005Sp010Sp011	0.01
Sp001Sp004Sp005Sp011	0.005
Sp000Sp001Sp003Sp004Sp005Sp011	0.005
Sp001Sp003Sp004Sp011	0.005
