split	value
Sp017	100
Sp016	100
Sp015	100
Sp019	100
Sp014	100
Sp008	100
Sp005	100
Sp006	100
Sp004	100
Sp000	100
Sp002	100
Sp001	100
Sp013	100
Sp007	100
Sp003	100
Sp009	100
Sp010	100
Sp011	100
Sp012	100
Sp018	100
Sp014Sp019	0.615
Sp008Sp014Sp019	0.895
Sp008Sp014Sp015Sp019	0.365
Sp004Sp006	0.885
Sp004Sp005Sp006	1.0
Sp001Sp002	1.0
Sp000Sp001Sp002	0.63
Sp000Sp001Sp002Sp004Sp005Sp006	1.0
Sp003Sp007Sp009Sp010Sp011Sp012Sp013Sp016Sp017Sp018	0.425
Sp003Sp007Sp009Sp010Sp011Sp012Sp013Sp017Sp018	0.76
Sp003Sp007	0.34
Sp003Sp007Sp013	1.0
Sp009Sp010Sp011Sp012Sp017Sp018	0.95
Sp009Sp010Sp011Sp012Sp018	0.27
Sp010Sp011Sp012Sp018	0.19
Sp011Sp012Sp018	0.495
Sp012Sp018	0.625
Sp014Sp015Sp019	0.045
Sp000Sp001Sp002Sp004Sp005Sp006Sp008	0.035
Sp000Sp001Sp002Sp004Sp005Sp006Sp008Sp016	0.045
Sp009Sp011Sp012Sp017Sp018	0.555
Sp011Sp012Sp017Sp018	0.365
Sp012Sp017Sp018	0.37
Sp017Sp018	0.375
Sp000Sp004Sp005Sp006	0.03
Sp000Sp001Sp002Sp004Sp005Sp006Sp015	0.27
Sp003Sp013	0.66
Sp009Sp010Sp011Sp012Sp016Sp017Sp018	0.035
Sp009Sp011Sp012Sp018	0.435
Sp009Sp011	0.13
Sp000Sp001Sp002Sp004Sp005Sp006Sp016	0.4
Sp003Sp007Sp009Sp010Sp011Sp012Sp013Sp015Sp017Sp018	0.12
Sp005Sp006	0.08
Sp001Sp002Sp004Sp005Sp006	0.34
Sp008Sp014	0.375
Sp010Sp011Sp012Sp017Sp018	0.105
Sp000Sp001Sp002Sp004Sp005Sp006Sp008Sp014Sp019	0.16
Sp000Sp001Sp002Sp003Sp004Sp005Sp006Sp007Sp013	0.035
Sp008Sp009Sp010Sp011Sp012Sp014Sp015Sp017Sp018Sp019	0.06
Sp008Sp009Sp010Sp011Sp012Sp014Sp017Sp018Sp019	0.045
Sp000Sp001Sp002Sp004Sp005Sp006Sp015Sp016	0.105
Sp000Sp001Sp002Sp004Sp005Sp006Sp010	0.025
Sp000Sp001Sp002Sp004Sp005Sp006Sp010Sp015	0.01
Sp000Sp001Sp002Sp004Sp005Sp006Sp010Sp015Sp016	0.005
Sp003Sp007Sp009Sp011Sp012Sp013Sp017Sp018	0.02
Sp003Sp007Sp013Sp016	0.055
Sp009Sp010	0.055
Sp009Sp010Sp011	0.01
Sp008Sp014Sp015Sp016Sp019	0.005
Sp009Sp010Sp011Sp012Sp015Sp017Sp018	0.04
Sp000Sp001Sp002Sp004Sp005Sp006Sp008Sp015Sp016	0.015
Sp009Sp010Sp011Sp012Sp014Sp017Sp018Sp019	0.01
Sp004Sp005	0.035
Sp008Sp014Sp016Sp019	0.005
Sp003Sp007Sp008Sp013Sp014Sp016Sp019	0.01
Sp000Sp001Sp002Sp004Sp005Sp006Sp010Sp016	0.01
Sp014Sp015	0.01
Sp008Sp009Sp010Sp011Sp012Sp014Sp016Sp017Sp018Sp019	0.005
Sp003Sp007Sp009Sp011Sp012Sp013Sp016Sp017Sp018	0.005
Sp003Sp007Sp009Sp010Sp011Sp012Sp013Sp018	0.015
Sp009Sp010Sp011Sp012	0.005
Sp003Sp007Sp009Sp011Sp012Sp013Sp018	0.01
Sp009Sp010Sp011Sp012Sp015Sp016Sp017Sp018	0.005
Sp008Sp009Sp011Sp012Sp014Sp015Sp016Sp017Sp018Sp019	0.005
Sp008Sp009Sp011Sp012Sp014Sp015Sp017Sp018Sp019	0.005
Sp003Sp007Sp010Sp011Sp012Sp013Sp018	0.005
