split	value
Sp010	100
Sp003	100
Sp012	100
Sp007	100
Sp004	100
Sp013	100
Sp009	100
Sp005	100
Sp019	100
Sp018	100
Sp016	100
Sp017	100
Sp015	100
Sp008	100
Sp006	100
Sp000	100
Sp001	100
Sp002	100
Sp011	100
Sp014	100
Sp003Sp010	0.335
Sp004Sp007	0.83
Sp004Sp007Sp012	0.115
Sp005Sp009	1.0
Sp005Sp009Sp013	1.0
Sp018Sp019	1.0
Sp015Sp017	0.64
Sp015Sp016Sp017	1.0
Sp006Sp008	0.945
Sp006Sp008Sp015Sp016Sp017	0.125
Sp000Sp001	0.525
Sp000Sp001Sp006Sp008Sp015Sp016Sp017	0.975
Sp000Sp001Sp006Sp008Sp015Sp016Sp017Sp018Sp019	1.0
Sp002Sp003Sp004Sp007Sp010Sp011Sp012Sp014	1.0
Sp002Sp003Sp010Sp011Sp014	0.29
Sp002Sp011Sp014	0.42
Sp011Sp014	0.755
Sp016Sp017	0.36
Sp000Sp006Sp008	0.37
Sp000Sp006Sp008Sp015Sp016Sp017	0.305
Sp002Sp003Sp004Sp007Sp010Sp011Sp014	0.145
Sp002Sp010Sp011Sp014	0.39
Sp010Sp011Sp014	0.265
Sp003Sp010Sp012	0.145
Sp000Sp001Sp006Sp008	0.175
Sp002Sp004Sp007Sp011Sp014	0.14
Sp003Sp012	0.55
Sp000Sp001Sp015Sp016Sp017	0.335
Sp002Sp004Sp007Sp010Sp011Sp014	0.315
Sp004Sp007Sp010Sp011Sp014	0.025
Sp007Sp010Sp011Sp014	0.035
Sp002Sp003Sp010Sp014	0.01
Sp002Sp003Sp010	0.01
Sp003Sp004Sp007Sp010Sp011Sp012Sp014	0.045
Sp003Sp007Sp010Sp011Sp012Sp014	0.03
Sp003Sp010Sp011Sp012Sp014	0.1
Sp003Sp010Sp011Sp014	0.065
Sp003Sp010Sp011	0.005
Sp002Sp003Sp010Sp011Sp012Sp014	0.33
Sp003Sp010Sp012Sp014	0.06
Sp001Sp015Sp016Sp017	0.09
Sp000Sp015Sp016Sp017	0.07
Sp003Sp011Sp014	0.02
Sp003Sp014	0.02
Sp003Sp010Sp014	0.04
Sp000Sp008	0.045
Sp003Sp011Sp012Sp014	0.02
Sp003Sp012Sp014	0.025
Sp000Sp006	0.005
Sp000Sp006Sp008Sp015Sp016Sp017Sp018Sp019	0.015
Sp010Sp011Sp012Sp014	0.015
Sp011Sp012Sp014	0.025
Sp012Sp014	0.03
Sp006Sp008Sp018Sp019	0.01
Sp002Sp003Sp004Sp010Sp011Sp012Sp014	0.01
Sp002Sp003Sp004Sp011Sp012Sp014	0.005
Sp002Sp003Sp012Sp014	0.005
Sp002Sp003Sp004Sp012Sp014	0.005
Sp002Sp004Sp007Sp011Sp012Sp014	0.005
Sp002Sp007Sp011Sp012Sp014	0.005
Sp002Sp011Sp012Sp014	0.025
Sp002Sp012Sp014	0.015
Sp002Sp014	0.025
Sp002Sp003Sp010Sp012	0.005
Sp002Sp003Sp004Sp010Sp012	0.005
Sp007Sp011Sp014	0.06
Sp007Sp014	0.015
Sp002Sp003Sp010Sp012Sp014	0.005
Sp002Sp003Sp004Sp010Sp012Sp014	0.005
Sp002Sp007Sp010Sp011Sp014	0.005
Sp002Sp004	0.01
Sp004Sp012	0.015
Sp002Sp010	0.035
Sp004Sp007Sp011Sp014	0.05
Sp008Sp015Sp016Sp017	0.005
Sp007Sp012Sp014	0.005
Sp003Sp004Sp010	0.005
Sp003Sp004Sp007Sp010Sp012Sp014	0.005
Sp004Sp007Sp010Sp011Sp012Sp014	0.005
Sp007Sp010Sp011Sp012Sp014	0.005
Sp000Sp008Sp015Sp016Sp017	0.005
Sp003Sp004Sp012	0.005
Sp003Sp004Sp010Sp012	0.005
Sp002Sp012	0.015
Sp002Sp011Sp012	0.005
Sp004Sp007Sp011	0.005
Sp007Sp011	0.005
Sp002Sp010Sp011Sp012Sp014	0.01
Sp007Sp010Sp011	0.005
Sp010Sp011	0.005
