split	value
Sp003	100
Sp000	100
Sp001	100
Sp002	100
Sp012	100
Sp013	100
Sp011	100
Sp008	100
Sp010	100
Sp007	100
Sp009	100
Sp014	100
Sp006	100
Sp005	100
Sp004	100
Sp000Sp001	0.715
Sp000Sp001Sp003	0.69
Sp011Sp013	0.965
Sp011Sp012Sp013	1.0
Sp008Sp011Sp012Sp013	1.0
Sp007Sp010	1.0
Sp006Sp014	0.77
Sp006Sp009Sp014	0.965
Sp006Sp007Sp009Sp010Sp014	1.0
Sp000Sp001Sp002Sp003Sp004Sp005	1.0
Sp000Sp001Sp002Sp003Sp004	0.685
Sp000Sp001Sp002Sp003	1.0
Sp002Sp003	0.28
Sp001Sp003	0.165
Sp006Sp009	0.22
Sp004Sp005	0.315
Sp011Sp012	0.025
Sp000Sp002Sp003	0.025
Sp000Sp003	0.03
Sp001Sp002Sp003	0.095
Sp006Sp007Sp010Sp014	0.02
Sp007Sp010Sp014	0.01
Sp012Sp013	0.01
Sp007Sp009Sp010	0.01
Sp009Sp014	0.005
