split	value
Sp016	100
Sp010	100
Sp014	100
Sp011	100
Sp017	100
Sp005	100
Sp008	100
Sp003	100
Sp013	100
Sp000	100
Sp009	100
Sp012	100
Sp002	100
Sp004	100
Sp001	100
Sp019	100
Sp018	100
Sp015	100
Sp007	100
Sp006	100
Sp010Sp016	1.0
Sp011Sp014	1.0
Sp003Sp008	1.0
Sp003Sp005Sp008	0.535
Sp000Sp013	0.905
Sp000Sp003Sp005Sp008Sp013	0.985
Sp000Sp003Sp005Sp008Sp013Sp017	1.0
Sp000Sp003Sp005Sp008Sp011Sp013Sp014Sp017	0.71
Sp001Sp002Sp004Sp006Sp007Sp009Sp012Sp015Sp018Sp019	1.0
Sp002Sp012	1.0
Sp001Sp004	1.0
Sp001Sp002Sp004Sp012	1.0
Sp001Sp002Sp004Sp009Sp012	0.215
Sp018Sp019	1.0
Sp006Sp007	1.0
Sp006Sp007Sp015	0.99
Sp006Sp007Sp015Sp018Sp019	0.645
Sp001Sp002Sp004Sp006Sp007Sp012Sp015	0.34
Sp009Sp018Sp019	0.105
Sp000Sp005	0.095
Sp000Sp005Sp013	0.44
Sp001Sp002Sp004Sp006Sp007Sp012Sp015Sp018Sp019	0.39
Sp001Sp002Sp004Sp006Sp007Sp009Sp012Sp015	0.125
Sp006Sp007Sp009Sp015Sp018Sp019	0.18
Sp010Sp011Sp014Sp016	0.155
Sp000Sp003Sp005Sp008Sp010Sp013Sp016Sp017	0.135
Sp015Sp018Sp019	0.005
Sp000Sp003Sp008Sp013	0.02
Sp005Sp017	0.015
Sp003Sp005Sp008Sp017	0.005
Sp001Sp002Sp004Sp006Sp007Sp009Sp012	0.005
