split	value
Sp007	100
Sp006	100
Sp005	100
Sp019	100
Sp017	100
Sp016	100
Sp015	100
Sp013	100
Sp012	100
Sp008	100
Sp003	100
Sp001	100
Sp009	100
Sp018	100
Sp014	100
Sp011	100
Sp010	100
Sp004	100
Sp002	100
Sp000	100
Sp005Sp006	1.0
Sp005Sp006Sp007	1.0
Sp013Sp015	1.0
Sp013Sp015Sp016	0.785
Sp013Sp015Sp016Sp017	1.0
Sp013Sp015Sp016Sp017Sp019	1.0
Sp001Sp003	0.48
Sp001Sp003Sp008	0.19
Sp014Sp018	1.0
Sp011Sp014Sp018	1.0
Sp010Sp011Sp014Sp018	0.995
Sp000Sp002	0.55
Sp000Sp002Sp004	0.515
Sp000Sp002Sp004Sp010Sp011Sp014Sp018	0.135
Sp000Sp002Sp004Sp009Sp010Sp011Sp014Sp018	0.48
Sp005Sp006Sp007Sp012Sp013Sp015Sp016Sp017Sp019	0.985
Sp005Sp006Sp007Sp013Sp015Sp016Sp017Sp019	1.0
Sp002Sp009	0.42
Sp002Sp009Sp010Sp011Sp014Sp018	0.265
Sp000Sp004	0.45
Sp000Sp002Sp003Sp004Sp009Sp010Sp011Sp014Sp018	0.195
Sp005Sp006Sp007Sp008Sp012Sp013Sp015Sp016Sp017Sp019	0.63
Sp000Sp001Sp004	0.06
Sp000Sp001Sp003Sp004	0.09
Sp009Sp010Sp011Sp014Sp018	0.41
Sp000Sp002Sp003Sp004	0.09
Sp000Sp001Sp002Sp003Sp004	0.19
Sp000Sp001Sp002Sp003Sp004Sp008	0.08
Sp016Sp017	0.215
Sp000Sp002Sp003	0.04
Sp000Sp002Sp003Sp008	0.005
Sp000Sp001Sp002Sp003Sp008	0.01
Sp001Sp008	0.065
Sp000Sp003Sp004	0.03
Sp000Sp002Sp003Sp004Sp009	0.01
Sp000Sp001Sp002Sp004Sp009	0.005
Sp000Sp001Sp002Sp004Sp009Sp010Sp011Sp014Sp018	0.04
Sp000Sp001Sp002Sp004	0.085
Sp004Sp009Sp010Sp011Sp014Sp018	0.01
Sp000Sp001Sp002Sp003	0.02
Sp003Sp008	0.09
Sp000Sp001Sp003Sp004Sp010Sp011Sp014Sp018	0.015
Sp000Sp002Sp004Sp009	0.03
Sp009Sp012	0.005
Sp005Sp006Sp007Sp009Sp012Sp013Sp015Sp016Sp017Sp019	0.005
Sp000Sp002Sp009	0.01
Sp000Sp002Sp009Sp010Sp011Sp014Sp018	0.01
Sp000Sp001Sp002Sp003Sp004Sp010Sp011Sp014Sp018	0.03
Sp009Sp010Sp011Sp012Sp014Sp018	0.005
Sp000Sp004Sp010Sp011Sp014Sp018	0.085
Sp000Sp002Sp010Sp011Sp014Sp018	0.005
Sp000Sp002Sp003Sp010Sp011Sp014Sp018	0.005
Sp000Sp001Sp002Sp003Sp010Sp011Sp014Sp018	0.005
Sp003Sp010Sp011Sp014Sp018	0.02
Sp002Sp003Sp009Sp010Sp011Sp014Sp018	0.035
Sp000Sp001Sp003Sp004Sp008	0.02
Sp000Sp002Sp003Sp004Sp010Sp011Sp014Sp018	0.015
Sp002Sp003Sp009	0.005
Sp001Sp004	0.005
Sp000Sp002Sp003Sp009Sp010Sp011Sp014Sp018	0.005
Sp000Sp003Sp004Sp010Sp011Sp014Sp018	0.015
Sp000Sp001Sp003Sp004Sp008Sp010Sp011Sp014Sp018	0.005
Sp009Sp010	0.005
Sp009Sp010Sp012	0.005
Sp000Sp002Sp011Sp014Sp018	0.005
Sp000Sp002Sp004Sp011Sp014Sp018	0.005
Sp000Sp001Sp002Sp003Sp004Sp011Sp014Sp018	0.005
Sp000Sp001Sp002Sp003Sp004Sp008Sp011Sp014Sp018	0.005
Sp001Sp005Sp006Sp007Sp012Sp013Sp015Sp016Sp017Sp019	0.005
Sp000Sp001Sp002Sp003Sp004Sp009	0.005
Sp002Sp003	0.005
