split	value
Sp011	100
Sp004	100
Sp013	100
Sp009	100
Sp005	100
Sp019	100
Sp018	100
Sp016	100
Sp017	100
Sp015	100
Sp008	100
Sp006	100
Sp000	100
Sp001	100
Sp002	100
Sp007	100
Sp012	100
Sp010	100
Sp003	100
Sp014	100
Sp005Sp009	1.0
Sp005Sp009Sp013	0.995
Sp018Sp019	1.0
Sp015Sp017	0.675
Sp015Sp016Sp017	1.0
Sp006Sp008	0.95
Sp006Sp008Sp015Sp016Sp017	0.185
Sp000Sp001	0.43
Sp000Sp001Sp006Sp008Sp015Sp016Sp017	0.995
Sp000Sp001Sp006Sp008Sp015Sp016Sp017Sp018Sp019	1.0
Sp002Sp003Sp004Sp007Sp010Sp011Sp012Sp014	1.0
Sp003Sp004Sp007Sp010Sp011Sp012Sp014	0.035
Sp003Sp007Sp010Sp011Sp012Sp014	0.03
Sp003Sp007Sp010Sp012Sp014	0.005
Sp003Sp010	0.385
Sp003Sp010Sp012	0.205
Sp003Sp007Sp010Sp012	0.005
Sp004Sp007	0.835
Sp000Sp006Sp008	0.45
Sp000Sp001Sp006Sp008	0.135
Sp002Sp003Sp010Sp011Sp012Sp014	0.32
Sp003Sp010Sp011Sp012Sp014	0.075
Sp003Sp010Sp012Sp014	0.05
Sp016Sp017	0.325
Sp000Sp006Sp008Sp015Sp016Sp017	0.325
Sp002Sp003Sp010Sp012	0.025
Sp004Sp007Sp011Sp014	0.065
Sp007Sp011Sp014	0.04
Sp011Sp014	0.805
Sp002Sp003Sp010Sp011Sp014	0.31
Sp002Sp011Sp014	0.435
Sp002Sp003Sp004Sp007Sp010Sp011Sp014	0.13
Sp002Sp004Sp007Sp011Sp014	0.14
Sp003Sp010Sp011Sp014	0.07
Sp003Sp010Sp011	0.005
Sp004Sp007Sp012	0.13
Sp000Sp008	0.05
Sp003Sp010Sp014	0.05
Sp003Sp012	0.51
Sp002Sp004Sp007Sp010Sp011Sp014	0.3
Sp000Sp001Sp015Sp016Sp017	0.25
Sp002Sp010Sp011Sp014	0.415
Sp010Sp011Sp014	0.285
Sp001Sp015Sp016Sp017	0.14
Sp002Sp010	0.05
Sp002Sp014	0.02
Sp002Sp003Sp004Sp010Sp011Sp012Sp014	0.01
Sp002Sp003Sp004Sp010Sp012	0.01
Sp004Sp007Sp010Sp011Sp014	0.04
Sp007Sp010Sp011Sp014	0.04
Sp004Sp012	0.01
Sp000Sp015Sp016Sp017	0.08
Sp004Sp007Sp011	0.02
Sp007Sp011	0.02
Sp010Sp014	0.005
Sp003Sp011Sp014	0.01
Sp003Sp014	0.005
Sp004Sp011Sp014	0.005
Sp004Sp014	0.005
Sp003Sp010Sp011Sp012	0.005
Sp002Sp003Sp010Sp014	0.005
Sp002Sp003Sp010	0.005
Sp002Sp003Sp010Sp011Sp012	0.005
Sp003Sp011Sp012Sp014	0.01
Sp003Sp012Sp014	0.01
Sp007Sp010Sp011	0.005
Sp010Sp011	0.005
Sp000Sp006Sp008Sp015Sp016Sp017Sp018Sp019	0.005
Sp012Sp014	0.01
Sp002Sp003Sp004Sp010Sp012Sp014	0.005
Sp002Sp003Sp004Sp007Sp010Sp011Sp012Sp013Sp014	0.005
Sp002Sp007Sp010Sp011Sp014	0.005
Sp000Sp008Sp015Sp016Sp017	0.005
Sp010Sp011Sp012Sp014	0.005
Sp011Sp012Sp014	0.005
Sp002Sp003Sp007Sp010Sp011Sp012Sp014	0.005
Sp002Sp003Sp007Sp010Sp012	0.005
