split	value
Sp000	100
Sp015	100
Sp003	100
Sp002	100
Sp013	100
Sp012	100
Sp017	100
Sp011	100
Sp001	100
Sp008	100
Sp019	100
Sp014	100
Sp009	100
Sp018	100
Sp016	100
Sp010	100
Sp007	100
Sp006	100
Sp005	100
Sp004	100
Sp002Sp003	1.0
Sp002Sp003Sp015	0.545
Sp012Sp013	0.99
Sp011Sp017	1.0
Sp001Sp011Sp017	1.0
Sp001Sp011Sp012Sp013Sp017	0.955
Sp001Sp002Sp003Sp011Sp012Sp013Sp015Sp017	0.635
Sp009Sp014	1.0
Sp009Sp014Sp019	0.765
Sp016Sp018	1.0
Sp010Sp016Sp018	1.0
Sp006Sp007	1.0
Sp005Sp006Sp007	0.995
Sp004Sp005Sp006Sp007	1.0
Sp004Sp005Sp006Sp007Sp010Sp016Sp018	0.175
Sp000Sp001Sp002Sp003Sp008Sp011Sp012Sp013Sp015Sp017	0.175
Sp000Sp001Sp002Sp003Sp011Sp012Sp013Sp015Sp017	0.89
Sp001Sp011Sp012Sp013Sp015Sp017	0.345
Sp008Sp010Sp016Sp018	0.815
Sp004Sp005Sp006Sp007Sp009Sp014Sp019	0.6
Sp004Sp005Sp006Sp007Sp019	0.23
Sp000Sp012Sp013	0.045
Sp000Sp001Sp011Sp012Sp013Sp017	0.265
Sp000Sp001Sp011Sp012Sp013Sp015Sp017	0.195
Sp002Sp003Sp008	0.03
Sp004Sp005Sp006Sp007Sp008Sp010Sp016Sp018	0.21
Sp000Sp009Sp014Sp019	0.065
Sp000Sp019	0.005
Sp004Sp005Sp006Sp007Sp008Sp010Sp016Sp018Sp019	0.015
Sp001Sp002Sp003Sp009Sp011Sp012Sp013Sp014Sp015Sp017	0.005
Sp002Sp003Sp008Sp015	0.005
Sp001Sp011Sp012Sp017	0.01
Sp004Sp005	0.005
Sp000Sp001Sp009Sp011Sp012Sp013Sp014Sp017Sp019	0.005
Sp000Sp008	0.01
Sp002Sp003Sp004Sp005Sp006Sp007Sp008Sp010Sp016Sp018	0.005
Sp004Sp005Sp006Sp007Sp010Sp016Sp018Sp019	0.005
Sp009Sp010Sp014Sp016Sp018	0.005
