split	value
Sp011	0.505
Sp005	100
Sp007	100
Sp008	100
Sp004	100
Sp003	100
Sp006	100
Sp010	100
Sp009	100
Sp002	100
Sp001	100
Sp000	100
Sp003Sp004	0.985
Sp003Sp004Sp008	0.34
Sp009Sp010	1.0
Sp002Sp009Sp010	0.99
Sp001Sp002Sp009Sp010	0.99
Sp000Sp001Sp002Sp009Sp010	0.99
Sp003Sp004Sp005Sp007Sp008Sp011	0.36
Sp005Sp007Sp011	0.87
Sp005Sp011	1.0
Sp004Sp009Sp010	0.01
Sp003Sp004Sp009Sp010	0.01
Sp002Sp003Sp004Sp009Sp010	0.01
Sp000Sp005Sp006Sp007Sp008Sp011	0.01
Sp005Sp006Sp007Sp008Sp011	0.465
Sp005Sp006Sp007Sp011	0.195
Sp005Sp007Sp008Sp011	0.53
Sp007Sp008	0.08
Sp003Sp004Sp005Sp006Sp008Sp011	0.01
Sp003Sp004Sp005Sp008Sp011	0.02
Sp003Sp004Sp006	0.065
Sp003Sp004Sp006Sp008	0.035
Sp005Sp006Sp011	0.015
Sp005Sp008Sp011	0.01
Sp006Sp008	0.005
Sp004Sp008	0.005
