split	value
Sp009	100
Sp005	100
Sp008	100
Sp000	100
Sp001	100
Sp004	100
Sp003	100
Sp011	100
Sp007	100
Sp006	100
Sp002	100
Sp010	100
Sp005Sp009	1.0
Sp000Sp008	0.795
Sp000Sp001Sp008	1.0
Sp000Sp001Sp005Sp008Sp009	0.05
Sp003Sp004	0.98
Sp006Sp007	1.0
Sp002Sp006Sp007	0.82
Sp002Sp006Sp007Sp011	0.48
Sp000Sp001Sp005Sp008Sp009Sp010	0.075
Sp003Sp004Sp005Sp009	0.77
Sp002Sp006Sp007Sp010Sp011	0.46
Sp002Sp010	0.135
Sp002Sp006Sp007Sp010	0.275
Sp001Sp008	0.185
Sp000Sp001Sp006Sp007Sp008	0.045
Sp003Sp004Sp005Sp009Sp011	0.235
Sp005Sp009Sp011	0.025
Sp000Sp001Sp008Sp010	0.265
Sp002Sp011	0.045
Sp002Sp010Sp011	0.055
Sp003Sp004Sp005Sp009Sp010Sp011	0.095
Sp003Sp004Sp005Sp009Sp010	0.035
Sp000Sp001Sp003Sp004Sp008	0.045
Sp004Sp005Sp009	0.01
Sp000Sp001Sp003Sp004Sp008Sp010	0.005
Sp003Sp004Sp010	0.02
Sp010Sp011	0.015
Sp003Sp005Sp009Sp011	0.005
Sp003Sp005Sp009	0.01
Sp003Sp004Sp011	0.025
Sp005Sp009Sp010	0.015
Sp000Sp001	0.02
Sp000Sp001Sp002Sp008Sp010	0.005
