split	value
Sp011	100
Sp010	100
Sp009	100
Sp008	100
Sp007	100
Sp017	100
Sp015	100
Sp013	100
Sp014	100
Sp016	100
Sp012	100
Sp004	100
Sp018	100
Sp019	100
Sp003	100
Sp002	100
Sp006	100
Sp005	100
Sp001	100
Sp000	100
Sp009Sp010	0.545
Sp007Sp008	1.0
Sp007Sp008Sp009Sp010	0.925
Sp007Sp008Sp009Sp010Sp011	0.995
Sp013Sp015	0.255
Sp013Sp015Sp017	0.81
Sp012Sp016	0.59
Sp012Sp014Sp016	0.885
Sp012Sp013Sp014Sp015Sp016Sp017	1.0
Sp004Sp012Sp013Sp014Sp015Sp016Sp017	0.905
Sp002Sp003	0.745
Sp005Sp006	0.875
Sp001Sp005Sp006	0.755
Sp000Sp001Sp005Sp006	0.92
Sp000Sp001Sp002Sp003Sp005Sp006	1.0
Sp000Sp001Sp002Sp003Sp005Sp006Sp019	0.82
Sp000Sp001Sp002Sp003Sp005Sp006Sp018Sp019	0.995
Sp015Sp017	0.665
Sp012Sp013Sp014Sp016	0.045
Sp000Sp005Sp006	0.21
Sp009Sp011	0.07
Sp007Sp008Sp010	0.42
Sp000Sp001Sp003Sp005Sp006	0.195
Sp014Sp016	0.405
Sp012Sp015Sp017	0.045
Sp012Sp014Sp015Sp016Sp017	0.045
Sp000Sp003	0.04
Sp000Sp001Sp002Sp003Sp004Sp005Sp006Sp018Sp019	0.085
Sp000Sp001Sp002Sp005Sp006	0.04
Sp000Sp001Sp002Sp003Sp005Sp006Sp018	0.18
Sp000Sp005	0.045
Sp000Sp001Sp005	0.005
Sp001Sp003Sp005Sp006	0.015
Sp001Sp006	0.04
Sp000Sp003Sp005Sp006	0.005
Sp012Sp015Sp016Sp017	0.01
Sp012Sp013Sp014Sp016Sp017	0.015
Sp012Sp014Sp016Sp017	0.035
Sp001Sp005	0.055
Sp007Sp008Sp009	0.035
Sp013Sp017	0.065
Sp012Sp016Sp017	0.03
Sp012Sp013Sp015Sp016Sp017	0.055
Sp001Sp002Sp005Sp006	0.005
Sp013Sp016	0.005
Sp004Sp019	0.005
Sp000Sp002Sp003	0.025
Sp012Sp013Sp015Sp017	0.015
Sp000Sp002	0.01
Sp012Sp013Sp016	0.005
Sp000Sp001	0.015
Sp012Sp017	0.01
Sp011Sp012Sp013Sp014Sp015Sp016Sp017	0.005
Sp004Sp011Sp012Sp013Sp014Sp015Sp016Sp017	0.005
Sp013Sp014Sp016	0.005
Sp009Sp010Sp011	0.005
Sp004Sp007Sp008Sp009Sp010Sp011	0.005
Sp012Sp015	0.005
