split	value
Sp002	100
Sp006	100
Sp005	100
Sp003	100
Sp007	100
Sp010	100
Sp009	100
Sp011	100
Sp008	100
Sp000	100
Sp001	100
Sp004	100
Sp005Sp006	0.31
Sp008Sp011	0.89
Sp008Sp009Sp011	0.53
Sp008Sp009Sp010Sp011	1.0
Sp000Sp008Sp009Sp010Sp011	1.0
Sp001Sp002Sp003Sp004Sp005Sp006	1.0
Sp001Sp002Sp004Sp005Sp006	0.15
Sp001Sp002Sp004	0.37
Sp001Sp004	0.14
Sp001Sp003Sp004Sp005Sp006	0.095
Sp003Sp006	0.4
Sp003Sp005Sp006	0.38
Sp001Sp003Sp005Sp006	0.055
Sp008Sp010Sp011	0.455
Sp002Sp004Sp005Sp006	0.04
Sp004Sp005Sp006	0.14
Sp010Sp011	0.08
Sp001Sp006	0.16
Sp001Sp003Sp006	0.395
Sp002Sp004Sp005	0.395
Sp004Sp005	0.225
Sp001Sp002	0.01
Sp003Sp004Sp005Sp006	0.065
Sp002Sp004	0.475
Sp001Sp003	0.065
Sp003Sp005	0.06
Sp009Sp010Sp011	0.005
Sp008Sp009	0.04
Sp001Sp004Sp005Sp006	0.055
Sp002Sp003Sp004Sp005Sp006	0.01
Sp001Sp002Sp004Sp005	0.005
