split	value
Sp019	100
Sp018	100
Sp011	100
Sp017	100
Sp008	100
Sp010	100
Sp007	100
Sp006	100
Sp009	100
Sp005	100
Sp016	100
Sp015	100
Sp013	100
Sp014	100
Sp012	100
Sp003	100
Sp004	100
Sp002	100
Sp001	100
Sp000	0.505
Sp007Sp010	0.48
Sp007Sp008Sp010	0.815
Sp005Sp009	0.685
Sp005Sp006Sp009	0.435
Sp005Sp006Sp007Sp008Sp009Sp010	1.0
Sp005Sp006Sp007Sp008Sp009Sp010Sp017	1.0
Sp005Sp006Sp007Sp008Sp009Sp010Sp011Sp017	0.99
Sp012Sp014	0.325
Sp012Sp013Sp014	1.0
Sp012Sp013Sp014Sp015	0.365
Sp002Sp004	0.74
Sp001Sp002Sp004	0.955
Sp001Sp002Sp003Sp004	1.0
Sp001Sp002Sp003Sp004Sp012Sp013Sp014Sp015	0.94
Sp001Sp002Sp003Sp004Sp012Sp013Sp014Sp015Sp016	1.0
Sp000Sp018Sp019	1.0
Sp000Sp019	0.57
Sp006Sp007Sp008Sp010	0.095
Sp001Sp002Sp003Sp004Sp012Sp013Sp014	0.635
Sp001Sp002Sp003Sp004Sp012Sp013Sp014Sp016	0.06
Sp007Sp008	0.32
Sp005Sp007Sp008Sp009	0.05
Sp005Sp006Sp007Sp008Sp009	0.07
Sp013Sp014	0.675
Sp002Sp003Sp004	0.045
Sp001Sp002	0.26
Sp000Sp018	0.4
Sp005Sp007Sp008Sp009Sp010	0.29
Sp006Sp009	0.21
Sp005Sp007Sp010	0.035
Sp005Sp007Sp008Sp010	0.125
Sp008Sp010	0.125
Sp008Sp009	0.015
Sp007Sp008Sp009	0.015
Sp000Sp011Sp018Sp019	0.01
Sp005Sp006	0.04
Sp005Sp007Sp008	0.04
Sp005Sp007	0.035
Sp006Sp007Sp008	0.01
Sp005Sp007Sp009Sp010	0.05
Sp018Sp019	0.03
Sp007Sp009	0.015
Sp005Sp007Sp009	0.03
Sp006Sp008	0.01
Sp007Sp009Sp010	0.005
