split	value
Sp011	100
Sp010	100
Sp009	100
Sp019	100
Sp018	100
Sp017	100
Sp016	100
Sp015	100
Sp014	100
Sp013	100
Sp012	100
Sp008	100
Sp007	100
Sp006	100
Sp005	100
Sp004	100
Sp000	100
Sp001	100
Sp002	100
Sp003	100
Sp009Sp010	0.9
Sp009Sp010Sp011	0.955
Sp017Sp018	0.385
Sp017Sp018Sp019	0.725
Sp016Sp017Sp018Sp019	0.73
Sp014Sp015	1.0
Sp007Sp008	1.0
Sp007Sp008Sp012	1.0
Sp007Sp008Sp012Sp013	1.0
Sp004Sp005	1.0
Sp004Sp005Sp006	1.0
Sp004Sp005Sp006Sp007Sp008Sp012Sp013	0.195
Sp000Sp004Sp005Sp006Sp007Sp008Sp012Sp013	0.665
Sp001Sp002Sp003Sp009Sp010Sp011Sp016Sp017Sp018Sp019	1.0
Sp001Sp002Sp003Sp009Sp010Sp011	0.405
Sp001Sp002Sp003	0.18
Sp002Sp003	0.185
Sp000Sp004Sp005Sp006	0.32
Sp016Sp017	0.21
Sp016Sp017Sp018	0.21
Sp000Sp007Sp008Sp012Sp013	0.41
Sp001Sp002Sp003Sp016Sp017Sp018Sp019	0.07
Sp001Sp003Sp009Sp010Sp011	0.17
Sp001Sp003	0.255
Sp002Sp009Sp010Sp011	0.24
Sp002Sp003Sp009Sp010Sp011Sp016Sp017Sp018Sp019	0.075
Sp002Sp009Sp010Sp011Sp016Sp017Sp018Sp019	0.06
Sp009Sp010Sp011Sp016Sp017Sp018Sp019	0.085
Sp001Sp003Sp009Sp010Sp011Sp016Sp017Sp018Sp019	0.085
Sp003Sp009Sp010Sp011	0.18
Sp010Sp011	0.055
Sp000Sp014Sp015	0.07
Sp001Sp002Sp003Sp009Sp010Sp011Sp017Sp018Sp019	0.225
Sp001Sp003Sp017Sp018Sp019	0.105
Sp003Sp017Sp018Sp019	0.155
Sp018Sp019	0.37
Sp000Sp004Sp005Sp006Sp014Sp015	0.03
Sp007Sp008Sp012Sp013Sp014Sp015	0.025
Sp002Sp003Sp009Sp010Sp011	0.055
Sp001Sp009Sp010Sp011	0.01
Sp001Sp003Sp016Sp017Sp018Sp019	0.115
Sp003Sp016Sp017Sp018Sp019	0.09
Sp004Sp005Sp006Sp014Sp015	0.12
Sp004Sp005Sp006Sp007Sp008Sp012Sp013Sp014Sp015	0.08
Sp003Sp009Sp010Sp011Sp016Sp017Sp018Sp019	0.065
Sp009Sp010Sp011Sp017Sp018Sp019	0.065
Sp009Sp010Sp011Sp018Sp019	0.03
Sp001Sp003Sp009Sp010Sp011Sp017Sp018Sp019	0.065
Sp001Sp002Sp003Sp017Sp018Sp019	0.05
Sp001Sp002	0.04
Sp009Sp010Sp011Sp016	0.015
Sp000Sp007Sp008Sp012Sp013Sp014Sp015	0.085
Sp002Sp003Sp016Sp017Sp018Sp019	0.055
Sp002Sp003Sp017Sp018Sp019	0.03
Sp002Sp003Sp018Sp019	0.005
Sp002Sp003Sp019	0.005
Sp003Sp009Sp010Sp011Sp017Sp018Sp019	0.055
Sp003Sp009Sp010Sp011Sp018Sp019	0.015
Sp003Sp009Sp010Sp011Sp019	0.015
Sp002Sp016Sp017Sp018Sp019	0.03
Sp002Sp003Sp009Sp010Sp011Sp017Sp018Sp019	0.03
Sp009Sp010Sp011Sp019	0.01
Sp010Sp011Sp017Sp018Sp019	0.02
Sp011Sp017Sp018Sp019	0.025
Sp001Sp002Sp009Sp010Sp011	0.01
Sp009Sp010Sp011Sp017	0.01
Sp010Sp011Sp016Sp017Sp018Sp019	0.015
Sp011Sp016Sp017Sp018Sp019	0.015
Sp002Sp009Sp010Sp011Sp017Sp018Sp019	0.01
Sp002Sp010Sp011Sp017Sp018Sp019	0.005
Sp002Sp010	0.005
Sp002Sp009Sp010Sp011Sp018Sp019	0.005
Sp002Sp009Sp010Sp011Sp019	0.005
Sp002Sp010Sp011	0.005
Sp002Sp011	0.005
