split	value
Sp018	0.505
Sp017	100
Sp015	100
Sp006	100
Sp010	100
Sp003	100
Sp004	100
Sp016	100
Sp014	100
Sp002	100
Sp013	100
Sp007	100
Sp011	100
Sp008	100
Sp009	100
Sp012	100
Sp005	100
Sp001	100
Sp019	100
Sp000	100
Sp006Sp015	0.34
Sp006Sp015Sp017	0.995
Sp003Sp010	0.985
Sp003Sp006Sp010Sp015Sp017	0.675
Sp002Sp014	1.0
Sp007Sp013	0.93
Sp008Sp011	0.49
Sp005Sp012	0.78
Sp005Sp009Sp012	0.76
Sp005Sp008Sp009Sp011Sp012	0.255
Sp001Sp005Sp008Sp009Sp011Sp012	1.0
Sp001Sp005Sp007Sp008Sp009Sp011Sp012Sp013	0.925
Sp000Sp003Sp004Sp006Sp010Sp015Sp016Sp017Sp018Sp019	0.315
Sp000Sp003Sp004Sp006Sp010Sp015Sp017Sp018Sp019	0.21
Sp000Sp003Sp006Sp010Sp015Sp017Sp018Sp019	0.96
Sp000Sp018Sp019	1.0
Sp000Sp019	0.99
Sp015Sp017	0.66
Sp002Sp014Sp016	0.585
Sp001Sp008Sp011	0.23
Sp001Sp004Sp005Sp007Sp008Sp009Sp011Sp012Sp013	0.64
Sp000Sp003Sp010Sp018Sp019	0.32
Sp001Sp008	0.15
Sp001Sp005Sp008Sp009Sp012	0.355
Sp005Sp008Sp009Sp012	0.27
Sp001Sp005Sp008Sp009Sp011Sp012Sp013	0.04
Sp008Sp009	0.07
Sp008Sp012	0.09
Sp005Sp009	0.155
Sp000Sp003Sp006Sp010Sp015Sp016Sp017Sp018Sp019	0.175
Sp005Sp008Sp012	0.03
Sp009Sp012	0.045
Sp001Sp005Sp008Sp012	0.02
Sp008Sp011Sp012	0.025
Sp004Sp007Sp013	0.03
Sp001Sp005Sp009Sp012	0.155
Sp001Sp002Sp005Sp008Sp009Sp011Sp012Sp014	0.07
Sp002Sp006Sp014Sp015Sp017	0.03
Sp000Sp002Sp003Sp006Sp010Sp014Sp015Sp017Sp018Sp019	0.025
Sp008Sp009Sp011	0.01
Sp001Sp002Sp005Sp008Sp009Sp011Sp012Sp014Sp016	0.01
Sp018Sp019	0.01
Sp001Sp005Sp007Sp008Sp009Sp011Sp012	0.03
Sp001Sp005Sp009	0.04
Sp005Sp008Sp011Sp012	0.025
Sp004Sp013	0.005
Sp002Sp014Sp015Sp017	0.005
Sp003Sp016	0.005
Sp000Sp003Sp010Sp016Sp018Sp019	0.005
Sp000Sp010Sp018Sp019	0.005
Sp001Sp009	0.015
Sp001Sp008Sp009	0.01
Sp002Sp006Sp014Sp015Sp016Sp017	0.015
Sp003Sp006Sp015Sp017	0.01
Sp001Sp008Sp012	0.005
Sp001Sp008Sp009Sp011	0.005
Sp001Sp005	0.005
Sp001Sp005Sp008Sp011Sp012	0.005
