split	value
Sp011	100
Sp012	100
Sp005	100
Sp004	100
Sp014	100
Sp013	100
Sp000	100
Sp001	100
Sp010	100
Sp003	100
Sp002	100
Sp006	100
Sp007	100
Sp008	100
Sp009	100
Sp004Sp005	0.84
Sp004Sp005Sp012	0.54
Sp004Sp005Sp011Sp012	0.99
Sp013Sp014	1.0
Sp000Sp001	1.0
Sp000Sp001Sp013Sp014	1.0
Sp002Sp003Sp006Sp007Sp008Sp009Sp010	0.96
Sp002Sp003	1.0
Sp002Sp003Sp010	0.765
Sp006Sp007Sp008Sp009	0.985
Sp007Sp008Sp009	0.525
Sp008Sp009	1.0
Sp004Sp005Sp011	0.37
Sp002Sp003Sp006Sp007Sp008Sp009	0.235
Sp006Sp007	0.385
Sp006Sp008Sp009	0.085
Sp005Sp011Sp012	0.055
Sp011Sp012	0.09
Sp005Sp012	0.105
Sp000Sp001Sp002Sp003Sp010Sp013Sp014	0.02
Sp002Sp003Sp008Sp009Sp010	0.01
Sp002Sp003Sp004Sp005Sp010Sp011Sp012	0.005
Sp000Sp001Sp010Sp013Sp014	0.015
Sp000Sp001Sp004Sp005Sp012Sp013Sp014	0.01
Sp002Sp003Sp007Sp008Sp009Sp010	0.005
Sp002Sp003Sp006Sp007	0.005
