split	value
Sp003	100
Sp009	100
Sp002	100
Sp014	100
Sp011	100
Sp000	100
Sp013	100
Sp010	100
Sp004	100
Sp001	100
Sp008	100
Sp012	100
Sp007	100
Sp006	100
Sp005	100
Sp002Sp009	0.995
Sp002Sp003Sp009	0.165
Sp011Sp014	0.155
Sp000Sp011Sp014	0.155
Sp000Sp002Sp003Sp009Sp011Sp014	0.07
Sp010Sp013	0.955
Sp001Sp004	0.81
Sp001Sp004Sp010Sp013	0.165
Sp007Sp012	0.125
Sp006Sp007Sp012	0.15
Sp005Sp006Sp007Sp012	0.885
Sp005Sp006Sp007Sp008Sp012	0.02
Sp005Sp012	0.785
Sp005Sp007Sp012	0.605
Sp003Sp005Sp006Sp007Sp012	0.14
Sp001Sp002Sp004Sp008Sp009Sp010Sp013	0.515
Sp001Sp004Sp008Sp010Sp013	0.68
Sp001Sp004Sp008	0.545
Sp000Sp014	0.635
Sp000Sp005Sp006Sp007Sp011Sp012Sp014	0.085
Sp005Sp006Sp007Sp011Sp012	0.16
Sp003Sp011	0.14
Sp000Sp005Sp006Sp007Sp012Sp014	0.06
Sp000Sp005Sp006Sp007Sp012	0.005
Sp004Sp008	0.05
Sp006Sp007	0.28
Sp010Sp011Sp013	0.095
Sp001Sp004Sp008Sp010Sp011Sp013	0.225
Sp000Sp002Sp003Sp009Sp014	0.285
Sp000Sp002Sp009Sp014	0.2
Sp001Sp004Sp008Sp013	0.04
Sp010Sp011	0.005
Sp000Sp003Sp014	0.11
Sp000Sp003	0.04
Sp001Sp002Sp004Sp009Sp010Sp013	0.015
Sp005Sp006Sp007Sp008Sp011Sp012Sp014	0.01
Sp005Sp006Sp007Sp008Sp012Sp014	0.005
Sp005Sp006Sp007Sp012Sp014	0.04
Sp005Sp014	0.005
Sp008Sp010Sp013	0.125
Sp000Sp002Sp003Sp005Sp009Sp012Sp014	0.02
Sp001Sp008	0.035
Sp002Sp009Sp014	0.09
Sp001Sp003Sp004Sp008Sp010Sp011Sp013	0.03
Sp004Sp010Sp013	0.065
Sp003Sp008	0.015
Sp001Sp003Sp008	0.015
Sp001Sp003Sp004Sp008Sp010Sp013	0.005
Sp003Sp005Sp007Sp012	0.015
Sp000Sp006Sp011Sp014	0.005
Sp006Sp011Sp014	0.005
Sp006Sp014	0.005
Sp002Sp009Sp010	0.015
Sp001Sp004Sp013	0.02
Sp000Sp003Sp005Sp006Sp007Sp012Sp014	0.035
Sp000Sp002Sp003Sp005Sp009Sp014	0.04
Sp001Sp004Sp006Sp008Sp010Sp011Sp013	0.01
Sp000Sp002Sp009Sp010Sp014	0.01
Sp001Sp003Sp004Sp008Sp011Sp013	0.005
Sp004Sp013	0.005
Sp000Sp003Sp011Sp014	0.095
Sp003Sp011Sp014	0.055
Sp002Sp003Sp009Sp014	0.025
Sp000Sp002Sp003Sp009Sp010Sp014	0.005
Sp000Sp002Sp003Sp009Sp010Sp011Sp014	0.005
Sp005Sp006Sp007Sp011Sp012Sp014	0.02
Sp002Sp005Sp006Sp007Sp009Sp012	0.02
Sp002Sp005Sp006Sp007Sp009Sp012Sp014	0.01
Sp001Sp003	0.015
Sp001Sp003Sp011	0.015
Sp004Sp008Sp010Sp013	0.065
Sp002Sp009Sp010Sp013	0.045
Sp002Sp004Sp008Sp009Sp010Sp013	0.01
Sp001Sp011	0.045
Sp008Sp010Sp011Sp013	0.025
Sp003Sp005Sp006Sp007Sp011Sp012	0.045
Sp000Sp001Sp004Sp008Sp010Sp013	0.025
Sp000Sp004Sp008Sp010Sp013	0.015
Sp001Sp003Sp011Sp014	0.005
Sp006Sp007Sp011	0.015
Sp003Sp005	0.03
Sp000Sp002Sp009Sp011Sp014	0.01
Sp006Sp011	0.015
Sp008Sp011	0.005
Sp006Sp007Sp008Sp011Sp012	0.005
Sp000Sp001Sp004Sp010Sp013	0.015
Sp002Sp003Sp005Sp009Sp014	0.005
Sp002Sp003Sp005Sp009	0.005
Sp002Sp003Sp005Sp006Sp007Sp009Sp012	0.005
Sp000Sp004	0.01
Sp000Sp001Sp004Sp008Sp010Sp011Sp013	0.005
Sp005Sp006Sp007Sp008Sp011Sp012	0.005
Sp001Sp005Sp006Sp007Sp011Sp012	0.005
Sp001Sp005Sp006Sp007Sp012	0.005
Sp001Sp004Sp005Sp006Sp007Sp012	0.02
Sp001Sp003Sp004Sp008	0.005
Sp006Sp007Sp011Sp012	0.02
Sp000Sp003Sp005Sp014	0.015
Sp005Sp007	0.01
Sp001Sp003Sp008Sp010Sp011Sp013	0.005
Sp003Sp005Sp006Sp007Sp011Sp012Sp014	0.035
Sp001Sp002Sp009	0.01
Sp002Sp008Sp009	0.01
Sp000Sp001Sp004Sp010Sp011Sp013Sp014	0.005
Sp001Sp003Sp004Sp005Sp006Sp007Sp012	0.005
Sp000Sp002Sp009Sp010Sp011Sp013Sp014	0.005
Sp001Sp004Sp005Sp006Sp007Sp008Sp012	0.005
Sp006Sp011Sp012	0.005
Sp011Sp012	0.005
Sp008Sp013	0.015
Sp001Sp011Sp014	0.005
Sp000Sp001Sp011Sp014	0.005
Sp000Sp001Sp002Sp003Sp009Sp011Sp014	0.015
Sp001Sp004Sp008Sp011	0.005
Sp002Sp008Sp009Sp010Sp013	0.02
Sp002Sp014	0.005
Sp000Sp002Sp014	0.005
Sp003Sp005Sp006Sp007Sp009Sp012	0.005
Sp003Sp009	0.005
Sp003Sp005Sp007Sp009Sp012	0.005
Sp001Sp003Sp004	0.005
Sp000Sp004Sp010Sp013	0.005
Sp000Sp002Sp003Sp009	0.02
Sp008Sp011Sp013	0.005
Sp000Sp002Sp003Sp005Sp009Sp010Sp014	0.005
Sp001Sp004Sp006Sp007Sp012	0.005
Sp001Sp008Sp010Sp013	0.005
Sp000Sp002Sp009	0.005
Sp000Sp003Sp005Sp006Sp007Sp011Sp012	0.005
Sp000Sp003Sp011	0.01
Sp004Sp005Sp006Sp007Sp012	0.005
Sp001Sp003Sp008Sp011	0.005
