split	value
Sp013	100
Sp012	100
Sp010	100
Sp007	100
Sp016	100
Sp006	100
Sp005	100
Sp017	100
Sp014	100
Sp008	100
Sp009	100
Sp003	100
Sp011	100
Sp002	100
Sp001	100
Sp018	100
Sp019	100
Sp004	100
Sp015	100
Sp000	100
Sp010Sp012	0.17
Sp007Sp010Sp012	1.0
Sp007Sp010Sp012Sp013	1.0
Sp008Sp014	1.0
Sp008Sp014Sp017	1.0
Sp003Sp009	0.995
Sp001Sp002	0.965
Sp001Sp002Sp011	0.945
Sp001Sp002Sp003Sp009Sp011	1.0
Sp001Sp002Sp003Sp008Sp009Sp011Sp014Sp017	1.0
Sp001Sp002Sp003Sp005Sp008Sp009Sp011Sp014Sp017	0.95
Sp000Sp015	0.985
Sp000Sp004Sp015	0.215
Sp000Sp004Sp015Sp019	1.0
Sp000Sp004Sp015Sp018Sp019	1.0
Sp006Sp007Sp010Sp012Sp013Sp016	0.97
Sp007Sp010Sp012Sp013Sp016	0.995
Sp007Sp012	0.83
Sp000Sp019	0.005
Sp000Sp015Sp019	0.785
Sp001Sp002Sp003Sp009	0.055
Sp006Sp007Sp010Sp012Sp013	0.005
Sp001Sp011	0.035
Sp000Sp004Sp005Sp015Sp018Sp019	0.04
Sp000Sp004	0.005
Sp000Sp004Sp007Sp010Sp012Sp013Sp015Sp016Sp018Sp019	0.01
Sp001Sp002Sp003Sp006Sp008Sp009Sp011Sp014Sp017	0.02
Sp001Sp002Sp009	0.005
Sp005Sp006Sp007Sp010Sp012Sp013Sp016	0.005
Sp005Sp007Sp010Sp012Sp013Sp016	0.005
Sp015Sp019	0.005
