split	value
Sp014	0.505
Sp007	100
Sp012	100
Sp008	100
Sp011	100
Sp013	100
Sp006	100
Sp005	100
Sp003	100
Sp010	100
Sp009	100
Sp004	100
Sp002	100
Sp001	100
Sp000	100
Sp006Sp013	0.405
Sp006Sp011Sp013	0.275
Sp006Sp008Sp011Sp013	0.46
Sp006Sp008Sp011Sp012Sp013	0.69
Sp005Sp006Sp008Sp011Sp012Sp013	0.185
Sp003Sp005Sp006Sp008Sp011Sp012Sp013	0.575
Sp009Sp010	1.0
Sp002Sp004	0.61
Sp002Sp004Sp009Sp010	0.95
Sp000Sp001Sp007Sp014	0.42
Sp000Sp001Sp014	0.715
Sp000Sp001	1.0
Sp011Sp012	0.26
Sp006Sp008Sp013	0.29
Sp003Sp006Sp008Sp013	0.065
Sp003Sp006Sp008Sp011Sp012Sp013	0.755
Sp000Sp001Sp002Sp004Sp009Sp010Sp014	0.385
Sp004Sp009Sp010	0.37
Sp000Sp001Sp002Sp004Sp009Sp010	0.12
Sp005Sp006Sp008Sp011Sp013	0.03
Sp000Sp001Sp003Sp007Sp012Sp014	0.005
Sp000Sp001Sp003Sp007Sp014	0.025
Sp006Sp011	0.055
Sp006Sp011Sp012Sp013	0.17
Sp005Sp006Sp011Sp012Sp013	0.005
Sp005Sp007	0.22
Sp003Sp006Sp008Sp011Sp013	0.16
Sp003Sp005Sp006Sp008Sp011Sp013	0.04
Sp003Sp005Sp006Sp007Sp008Sp011Sp013	0.005
Sp000Sp001Sp012Sp014	0.005
Sp008Sp013	0.17
Sp008Sp011Sp013	0.16
Sp002Sp004Sp005Sp009Sp010	0.16
Sp002Sp004Sp005Sp007Sp009Sp010	0.115
Sp011Sp013	0.17
Sp007Sp014	0.175
Sp006Sp012Sp013	0.045
Sp006Sp008Sp012Sp013	0.05
Sp002Sp009Sp010	0.015
Sp008Sp011	0.055
Sp006Sp008	0.09
Sp006Sp008Sp012	0.01
Sp006Sp008Sp011Sp012	0.02
Sp004Sp005	0.005
Sp004Sp005Sp009Sp010	0.02
Sp004Sp005Sp007Sp009Sp010	0.005
Sp006Sp008Sp011	0.045
Sp005Sp006Sp007Sp008Sp011Sp012Sp013	0.01
Sp012Sp013	0.03
Sp011Sp012Sp013	0.05
Sp008Sp011Sp012Sp013	0.06
Sp003Sp006Sp008Sp011Sp012Sp013Sp014	0.015
Sp003Sp006Sp011Sp013	0.045
Sp005Sp006Sp013	0.005
Sp005Sp006Sp008Sp013	0.015
Sp003Sp005Sp006Sp008Sp013	0.005
Sp003Sp011	0.005
Sp003Sp011Sp013	0.01
Sp003Sp006Sp011Sp012Sp013	0.015
Sp000Sp001Sp005Sp007Sp014	0.015
Sp003Sp007Sp014	0.005
Sp003Sp006Sp013	0.02
Sp008Sp012	0.005
Sp002Sp004Sp005	0.025
Sp000Sp001Sp007Sp009Sp010Sp014	0.005
Sp002Sp004Sp007Sp009Sp010Sp014	0.005
Sp003Sp006Sp008	0.01
Sp003Sp006Sp008Sp011Sp012	0.015
Sp003Sp013	0.01
Sp003Sp008Sp011Sp013	0.005
Sp003Sp006Sp008Sp012Sp013	0.005
Sp003Sp008Sp013	0.005
Sp003Sp008Sp011Sp012Sp013	0.005
Sp000Sp001Sp003Sp014	0.005
Sp000Sp001Sp002Sp004Sp005Sp009Sp010	0.025
Sp005Sp009Sp010	0.005
Sp003Sp006Sp011	0.005
