split	value
Sp015	100
Sp005	100
Sp004	100
Sp014	100
Sp002	100
Sp000	100
Sp019	100
Sp018	100
Sp017	100
Sp016	100
Sp001	100
Sp007	100
Sp006	100
Sp008	100
Sp013	100
Sp003	100
Sp012	100
Sp011	100
Sp010	100
Sp009	100
Sp004Sp005	1.0
Sp000Sp002	0.665
Sp018Sp019	0.775
Sp001Sp016	0.315
Sp001Sp016Sp017	0.935
Sp001Sp016Sp017Sp018Sp019	0.67
Sp000Sp001Sp002Sp016Sp017Sp018Sp019	0.145
Sp000Sp001Sp002Sp014Sp016Sp017Sp018Sp019	0.065
Sp003Sp006Sp007Sp008Sp009Sp010Sp011Sp012Sp013Sp015	0.105
Sp003Sp006Sp007Sp008Sp009Sp010Sp011Sp012Sp013	1.0
Sp006Sp007	0.52
Sp003Sp013	0.935
Sp003Sp008Sp013	0.495
Sp003Sp006Sp007Sp008Sp013	0.245
Sp010Sp011	0.285
Sp009Sp010Sp011	1.0
Sp009Sp010Sp011Sp012	0.45
Sp009Sp010	0.6
Sp000Sp002Sp014	0.08
Sp001Sp017	0.285
Sp001Sp015Sp016Sp017Sp018Sp019	0.675
Sp000Sp001Sp002Sp014Sp015Sp016Sp017Sp018Sp019	0.325
Sp004Sp005Sp014	0.45
Sp017Sp018	0.025
Sp001Sp016Sp017Sp018	0.175
Sp000Sp001Sp015Sp016Sp017Sp018Sp019	0.225
Sp000Sp001Sp002Sp015Sp016Sp017Sp018Sp019	0.575
Sp003Sp006Sp007Sp008Sp009Sp010Sp011Sp013	0.01
Sp003Sp009Sp010Sp011Sp013	0.105
Sp003Sp006Sp007Sp009Sp010Sp011Sp013	0.005
Sp001Sp015Sp016Sp017	0.135
Sp001Sp004Sp005Sp015Sp016Sp017Sp018Sp019	0.005
Sp003Sp006Sp007Sp008Sp009Sp010Sp011Sp012Sp013Sp014	0.07
Sp003Sp006Sp008Sp009Sp010Sp011Sp012Sp013	0.185
Sp003Sp008Sp009Sp010Sp011Sp012Sp013	0.49
Sp015Sp019	0.03
Sp001Sp014Sp015Sp016Sp017Sp018Sp019	0.02
Sp001Sp004Sp005Sp014Sp015Sp016Sp017Sp018Sp019	0.045
Sp001Sp004Sp005Sp016Sp017Sp018Sp019	0.005
Sp001Sp004Sp005Sp014Sp016Sp017Sp018Sp019	0.005
Sp000Sp001Sp016Sp017Sp018Sp019	0.165
Sp002Sp014	0.03
Sp003Sp007Sp008Sp013	0.125
Sp003Sp007Sp013	0.07
Sp008Sp012	0.285
Sp017Sp018Sp019	0.015
Sp003Sp008Sp012Sp013	0.22
Sp008Sp012Sp013	0.025
Sp012Sp013	0.01
Sp016Sp018	0.01
Sp016Sp017	0.39
Sp006Sp008Sp009Sp010Sp011Sp012Sp013	0.005
Sp006Sp013	0.015
Sp008Sp009Sp010Sp011Sp012	0.02
Sp000Sp018Sp019	0.035
Sp000Sp001Sp014Sp016Sp017Sp018Sp019	0.01
Sp000Sp001Sp004Sp005Sp014Sp016Sp017Sp018Sp019	0.015
Sp003Sp007Sp008Sp009Sp010Sp011Sp012Sp013	0.06
Sp015Sp018Sp019	0.055
Sp000Sp002Sp004Sp005Sp014	0.02
Sp003Sp006Sp007Sp008Sp012Sp013	0.265
Sp003Sp006Sp007Sp013	0.05
Sp000Sp001Sp014Sp015Sp016Sp017Sp018Sp019	0.04
Sp002Sp003Sp006Sp007Sp008Sp009Sp010Sp011Sp012Sp013	0.095
Sp009Sp011	0.115
Sp006Sp007Sp008	0.015
Sp006Sp008Sp012	0.025
Sp000Sp001Sp004Sp005Sp016Sp017Sp018Sp019	0.01
Sp003Sp009Sp010Sp011Sp012Sp013	0.035
Sp003Sp007Sp008Sp012Sp013	0.045
Sp001Sp015Sp016Sp017Sp019	0.005
Sp015Sp018	0.02
Sp001Sp015Sp016Sp017Sp018	0.03
Sp000Sp001Sp015Sp016Sp017Sp018	0.005
Sp000Sp001Sp016Sp017	0.055
Sp003Sp007	0.01
Sp006Sp008Sp012Sp013	0.01
Sp016Sp017Sp018	0.015
Sp003Sp008Sp009Sp010Sp011Sp012	0.005
Sp003Sp008	0.01
Sp003Sp006Sp007Sp009Sp010Sp011Sp012Sp013	0.015
Sp007Sp008Sp012	0.045
Sp007Sp008	0.035
Sp000Sp019	0.005
Sp000Sp002Sp019	0.005
Sp016Sp017Sp018Sp019	0.015
Sp000Sp001Sp002Sp016Sp017	0.015
Sp000Sp002Sp018Sp019	0.01
Sp000Sp001Sp004Sp005Sp015Sp016Sp017Sp018Sp019	0.035
Sp006Sp007Sp008Sp012	0.015
Sp014Sp018	0.005
Sp000Sp001Sp014Sp016Sp017Sp018	0.005
Sp004Sp005Sp015	0.005
Sp016Sp017Sp019	0.005
Sp003Sp008Sp009Sp010Sp011Sp013	0.005
Sp006Sp009Sp010Sp011Sp012	0.04
Sp006Sp012	0.015
Sp000Sp001Sp015Sp016Sp017	0.005
Sp003Sp006Sp013	0.01
Sp003Sp012Sp013	0.01
Sp000Sp004Sp005Sp014	0.005
Sp006Sp009Sp010Sp011	0.01
Sp003Sp006Sp009Sp010Sp011Sp012Sp013	0.01
Sp001Sp014Sp016Sp017Sp018Sp019	0.01
Sp000Sp016Sp017Sp018Sp019	0.005
Sp003Sp007Sp008	0.005
Sp006Sp007Sp008Sp009Sp010Sp011Sp013	0.005
Sp006Sp007Sp008Sp013	0.005
Sp008Sp013	0.025
Sp000Sp001Sp002Sp004Sp005Sp016Sp017Sp018Sp019	0.01
Sp000Sp002Sp004Sp005	0.005
Sp002Sp004Sp005Sp014	0.005
Sp016Sp018Sp019	0.005
Sp000Sp016Sp018Sp019	0.005
Sp001Sp016Sp017Sp019	0.005
Sp001Sp017Sp018	0.005
Sp000Sp014	0.005
Sp003Sp007Sp009Sp010Sp011Sp013	0.005
