split	value
Sp004	0.505
Sp008	100
Sp007	100
Sp006	100
Sp002	100
Sp010	100
Sp014	100
Sp013	100
Sp009	100
Sp005	100
Sp003	100
Sp011	100
Sp001	100
Sp012	100
Sp000	100
Sp007Sp008	0.85
Sp002Sp006	1.0
Sp002Sp006Sp007Sp008	0.915
Sp013Sp014	0.845
Sp001Sp011	0.225
Sp001Sp003Sp011	0.93
Sp001Sp003Sp005Sp011	0.72
Sp001Sp003Sp005Sp009Sp011	1.0
Sp001Sp003Sp005Sp009Sp011Sp013Sp014	0.355
Sp000Sp002Sp004Sp006Sp007Sp008Sp012	0.81
Sp000Sp012	1.0
Sp002Sp004Sp006Sp007Sp008	0.835
Sp010Sp013Sp014	0.605
Sp000Sp004Sp012	0.015
Sp003Sp011	0.69
Sp001Sp003Sp009Sp011	0.275
Sp001Sp002Sp003Sp005Sp006Sp009Sp011	0.085
Sp000Sp004Sp010Sp012Sp013Sp014	0.155
Sp000Sp010Sp012Sp013Sp014	0.18
Sp002Sp006Sp008	0.15
Sp001Sp005	0.04
Sp001Sp003	0.075
Sp003Sp005Sp011	0.005
Sp010Sp013	0.015
Sp001Sp003Sp005Sp009Sp011Sp014	0.03
Sp002Sp004Sp006Sp007Sp008Sp010	0.005
Sp010Sp014	0.1
Sp001Sp005Sp011	0.02
Sp003Sp009	0.01
Sp009Sp011	0.005
Sp001Sp009Sp011	0.005
Sp000Sp012Sp013Sp014	0.005
Sp001Sp003Sp005Sp009Sp011Sp013	0.035
Sp001Sp003Sp005Sp009Sp010Sp011Sp014	0.01
